protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT825_4_Q60634	Q60634	FLOT2_MOUSE	Flotillin-2	Representative isoform	5	5	1
PRT825_4_Q91WT9	Q91WT9	CBS_MOUSE	Cystathionine beta-synthase	Representative isoform	5	8	1
PRT825_4_Q9D0M3	Q9D0M3	CY1_MOUSE	Cytochrome c1, heme protein, mitochondrial	Representative isoform	5	10	1
PRT825_4_P30999	P30999	CTND1_MOUSE	Catenin delta-1	Representative isoform	5	11	0
PRT825_4_Q9D2G2	Q9D2G2	ODO2_MOUSE	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	Representative isoform	5	11	5
PRT825_4_E9PV24	E9PV24	FIBA_MOUSE	Fibrinogen alpha chain	Representative isoform	5	6	5
PRT825_4_Q9D024	Q9D024	CCD47_MOUSE	Coiled-coil domain-containing protein 47	Representative isoform	4	4	2
PRT825_4_P50171	P50171	DHB8_MOUSE	Estradiol 17-beta-dehydrogenase 8	Representative isoform	4	7	1
PRT825_4_P50516	P50516	VATA_MOUSE	V-type proton ATPase catalytic subunit A	Representative isoform	4	4	1
PRT825_4_Q9D1D4	Q9D1D4	TMEDA_MOUSE	Transmembrane emp24 domain-containing protein 10	Representative isoform	4	10	2
PRT825_4_Q8C7X2	Q8C7X2	EMC1_MOUSE	ER membrane protein complex subunit 1	Representative isoform	4	4	0
PRT825_4_Q99KB8	Q99KB8	GLO2_MOUSE	Hydroxyacylglutathione hydrolase, mitochondrial	Representative isoform	4	5	0
PRT825_4_Q9D6Y7	Q9D6Y7	MSRA_MOUSE	Mitochondrial peptide methionine sulfoxide reductase	Representative isoform	4	6	1
PRT825_4_P48193	P48193	41_MOUSE	Protein 4.1	Representative isoform	4	5	0
PRT825_4_P10630	P10630	IF4A2_MOUSE	Eukaryotic initiation factor 4A-II	Representative isoform	4	7	0
PRT825_4_O08795	O08795	GLU2B_MOUSE	Glucosidase 2 subunit beta	Representative isoform	4	5	4
PRT825_4_Q60936	Q60936	COQ8A_MOUSE	Atypical kinase COQ8A, mitochondrial	Representative isoform	4	6	0
PRT825_4_Q9WTI7	Q9WTI7	MYO1C_MOUSE	Unconventional myosin-Ic	Representative isoform	4	4	3
PRT825_4_Q71RI9	Q71RI9	KAT3_MOUSE	Kynurenine--oxoglutarate transaminase 3	Representative isoform	4	5	1
PRT825_4_P61979	P61979	HNRPK_MOUSE	Heterogeneous nuclear ribonucleoprotein K	Representative isoform	4	7	0
PRT825_4_Q8BI84	Q8BI84	TGO1_MOUSE	Transport and Golgi organization protein 1 homolog	Representative isoform	4	4	0
PRT825_4_Q60597	Q60597	ODO1_MOUSE	2-oxoglutarate dehydrogenase, mitochondrial	Representative isoform	4	4	0
PRT825_4_P17047	P17047	LAMP2_MOUSE	Lysosome-associated membrane glycoprotein 2	Representative isoform	3	5	3
PRT825_4_P62849	P62849	RS24_MOUSE	40S ribosomal protein S24	Representative isoform	3	4	1
PRT825_4_Q60770	Q60770	STXB3_MOUSE	Syntaxin-binding protein 3	Representative isoform	3	3	2
PRT825_4_P47757	P47757	CAPZB_MOUSE	F-actin-capping protein subunit beta	Representative isoform	3	3	0
PRT825_4_P57776	P57776	EF1D_MOUSE	Elongation factor 1-delta	Representative isoform	3	4	0
PRT825_4_O88569	O88569	ROA2_MOUSE	Heterogeneous nuclear ribonucleoproteins A2/B1	Representative isoform	3	3	1
PRT825_4_P60766	P60766	CDC42_MOUSE	Cell division control protein 42 homolog	Representative isoform	3	3	2
PRT825_4_Q8CC88	Q8CC88	VWA8_MOUSE	von Willebrand factor A domain-containing protein 8	Representative isoform	3	4	3
PRT825_4_Q60766	Q60766	IRGM1_MOUSE	Immunity-related GTPase family M protein 1	Representative isoform	3	4	3
PRT825_4_P46735	P46735	MYO1B_MOUSE	Unconventional myosin-Ib	Representative isoform	3	3	0
PRT825_4_Q9CYS6	Q9CYS6	CB072_MOUSE	Uncharacterized protein C2orf72 homolog	Representative isoform	3	4	3
PRT825_4_Q61009	Q61009	SCRB1_MOUSE	Scavenger receptor class B member 1	Representative isoform	3	4	3
PRT825_4_Q9JM62	Q9JM62	REEP6_MOUSE	Receptor expression-enhancing protein 6	Representative isoform	3	12	2
PRT825_4_Q99L88	Q99L88	SNTB1_MOUSE	Beta-1-syntrophin	Representative isoform	3	6	3
PRT825_4_P97792	P97792	CXAR_MOUSE	Coxsackievirus and adenovirus receptor homolog	Representative isoform	3	3	2
PRT825_4_P35279	P35279	RAB6A_MOUSE	Ras-related protein Rab-6A	Representative isoform	2	5	0
PRT825_4_Q9JIM1	Q9JIM1	S29A1_MOUSE	Equilibrative nucleoside transporter 1	Representative isoform	2	4	0
PRT825_4_Q9DCZ4	Q9DCZ4	MIC26_MOUSE	MICOS complex subunit Mic26	Representative isoform	2	4	2
PRT825_4_Q9DBN5	Q9DBN5	LONP2_MOUSE	Lon protease homolog 2, peroxisomal	Representative isoform	2	2	2
PRT825_4_Q9QZ88	Q9QZ88	VPS29_MOUSE	Vacuolar protein sorting-associated protein 29	Representative isoform	2	2	0
PRT825_4_P17426	P17426	AP2A1_MOUSE	AP-2 complex subunit alpha-1	Representative isoform	2	3	0
PRT825_4_Q61735	Q61735	CD47_MOUSE	Leukocyte surface antigen CD47	Representative isoform	2	4	0
PRT825_4_Q6P6M5	Q6P6M5	PX11C_MOUSE	Peroxisomal membrane protein 11C	Representative isoform	2	3	2
PRT825_4_P11983	P11983	TCPA_MOUSE	T-complex protein 1 subunit alpha	Representative isoform	2	2	2
PRT825_4_P01872	P01872	IGHM_MOUSE	Immunoglobulin heavy constant mu	Representative isoform	2	3	0
PRT825_4_O70325	O70325	GPX4_MOUSE	Phospholipid hydroperoxide glutathione peroxidase	Representative isoform	2	2	0
PRT825_4_P43006	P43006	EAA2_MOUSE	Excitatory amino acid transporter 2	Representative isoform	2	2	0
PRT825_4_P13597	P13597	ICAM1_MOUSE	Intercellular adhesion molecule 1	Representative isoform	2	2	2
PRT825_4_P32883	P32883	RASK_MOUSE	GTPase KRas	Representative isoform	2	3	0
PRT825_4_Q9Z2G9	Q9Z2G9	HTAI2_MOUSE	Oxidoreductase HTATIP2	Representative isoform	2	2	0
PRT825_4_P25911	P25911	LYN_MOUSE	Tyrosine-protein kinase Lyn	Representative isoform	2	2	1
PRT825_4_P06802	P06802	ENPP1_MOUSE	Ectonucleotide pyrophosphatase/phosphodiesterase family member 1	Representative isoform	2	2	0
PRT825_4_O08677	O08677	KNG1_MOUSE	Kininogen-1	Representative isoform	2	2	0
PRT825_4_Q9JLZ3	Q9JLZ3	AUHM_MOUSE	Methylglutaconyl-CoA hydratase, mitochondrial	Representative isoform	2	2	0
PRT825_4_P63094	P63094	GNAS2_MOUSE	Guanine nucleotide-binding protein G(s) subunit alpha isoforms short	Representative isoform	2	4	0
PRT825_4_Q9Z2G6	Q9Z2G6	SE1L1_MOUSE	Protein sel-1 homolog 1	Representative isoform	2	2	0
PRT825_4_P97823	P97823	LYPA1_MOUSE	Acyl-protein thioesterase 1	Representative isoform	2	5	0
PRT825_4_Q9CZY3	Q9CZY3	UB2V1_MOUSE	Ubiquitin-conjugating enzyme E2 variant 1	Representative isoform	1	1	0
PRT825_4_Q8C5H8	Q8C5H8	NAKD2_MOUSE	NAD kinase 2, mitochondrial	Representative isoform	1	1	0
PRT825_4_Q8CI59	Q8CI59	STEA3_MOUSE	Metalloreductase STEAP3	Representative isoform	1	1	0
PRT825_4_Q99KG5	Q99KG5	LSR_MOUSE	Lipolysis-stimulated lipoprotein receptor	Representative isoform	1	1	1
PRT825_4_O35465	O35465	FKBP8_MOUSE	Peptidyl-prolyl cis-trans isomerase FKBP8	Representative isoform	1	1	0
PRT825_4_Q99J39	Q99J39	DCMC_MOUSE	Malonyl-CoA decarboxylase, mitochondrial	Representative isoform	1	2	1
PRT825_4_Q8R146	Q8R146	APEH_MOUSE	Acylamino-acid-releasing enzyme	Representative isoform	1	1	0
PRT825_4_Q8CCJ4	Q8CCJ4	AMER2_MOUSE	APC membrane recruitment protein 2	Representative isoform	1	1	0
PRT825_4_Q61548	Q61548	AP180_MOUSE	Clathrin coat assembly protein AP180	Representative isoform	1	1	0
PRT825_4_Q9D6R2	Q9D6R2	IDH3A_MOUSE	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	Representative isoform	1	1	0
PRT825_4_P57722	P57722	PCBP3_MOUSE	Poly(rC)-binding protein 3	Representative isoform	1	1	0
PRT825_4_P32507	P32507	NECT2_MOUSE	Nectin-2	Representative isoform	1	1	1
PRT825_4_Q8VDK1	Q8VDK1	NIT1_MOUSE	Deaminated glutathione amidase	Representative isoform	1	1	0
PRT825_4_Q811D0	Q811D0	DLG1_MOUSE	Disks large homolog 1	Representative isoform	1	1	0
PRT825_4_Q9CRD0	Q9CRD0	OCAD1_MOUSE	OCIA domain-containing protein 1	Representative isoform	1	1	0
PRT825_4_Q9EQU5	Q9EQU5	SET_MOUSE	Protein SET	Representative isoform	1	1	0
PRT825_4_Q9CY58	Q9CY58	PAIRB_MOUSE	Plasminogen activator inhibitor 1 RNA-binding protein	Representative isoform	1	1	0
PRT825_4_O35969	O35969	GAMT_MOUSE	Guanidinoacetate N-methyltransferase	Representative isoform	1	1	1
PRT825_4_Q8CFJ7	Q8CFJ7	S2545_MOUSE	Solute carrier family 25 member 45	Representative isoform	1	1	1
PRT825_4_P52480	P52480	KPYM_MOUSE	Pyruvate kinase PKM	Representative isoform	1	1	0
PRT825_4_Q9DCF9	Q9DCF9	SSRG_MOUSE	Translocon-associated protein subunit gamma	Representative isoform	1	2	1
PRT825_4_Q8BSY0	Q8BSY0	ASPH_MOUSE	Aspartyl/asparaginyl beta-hydroxylase	Representative isoform	1	1	0
PRT825_4_O35453	O35453	HEPS_MOUSE	Serine protease hepsin	Representative isoform	1	1	0
PRT825_4_B2RX12	B2RX12	MRP3_MOUSE	Canalicular multispecific organic anion transporter 2	Representative isoform	1	1	0
PRT825_4_Q9JLT4	Q9JLT4	TRXR2_MOUSE	Thioredoxin reductase 2, mitochondrial	Representative isoform	1	1	0
PRT825_4_Q62261	Q62261	SPTB2_MOUSE	Spectrin beta chain, non-erythrocytic 1	Representative isoform	1	1	0
PRT825_4_O70589	O70589	CSKP_MOUSE	Peripheral plasma membrane protein CASK	Representative isoform	1	1	0
PRT825_4_P97300	P97300	NPTN_MOUSE	Neuroplastin	Representative isoform	1	2	0
PRT825_4_Q5XG73	Q5XG73	ACBD5_MOUSE	Acyl-CoA-binding domain-containing protein 5	Representative isoform	1	2	0
PRT825_4_Q61907	Q61907	PEMT_MOUSE	Phosphatidylethanolamine N-methyltransferase	Representative isoform	1	1	0
PRT825_4_P58281	P58281	OPA1_MOUSE	Dynamin-like 120 kDa protein, mitochondrial	Representative isoform	1	1	0
PRT825_4_O55242	O55242	SGMR1_MOUSE	Sigma non-opioid intracellular receptor 1	Representative isoform	1	1	1
PRT825_4_P10852	P10852	4F2_MOUSE	4F2 cell-surface antigen heavy chain	Representative isoform	1	1	0
PRT825_4_Q5RKZ7	Q5RKZ7	MOCS1_MOUSE	Molybdenum cofactor biosynthesis protein 1	Representative isoform	1	1	1
PRT825_4_Q8BS35	Q8BS35	ALKMO_MOUSE	Alkylglycerol monooxygenase	Representative isoform	1	1	0
PRT825_4_O08788	O08788	DCTN1_MOUSE	Dynactin subunit 1	Representative isoform	1	1	0
PRT825_4_Q3T9X0	Q3T9X0	GTR9_MOUSE	Solute carrier family 2, facilitated glucose transporter member 9	Representative isoform	1	3	1
PRT825_4_Q9D8V0	Q9D8V0	HM13_MOUSE	Minor histocompatibility antigen H13	Representative isoform	1	1	0
PRT825_4_Q61301	Q61301	CTNA2_MOUSE	Catenin alpha-2	Representative isoform	1	1	0
PRT825_4_Q91YH5	Q91YH5	ATLA3_MOUSE	Atlastin-3	Representative isoform	1	1	0
PRT825_4_Q8CGF5	Q8CGF5	TLCD4_MOUSE	TLC domain-containing protein 4	Representative isoform	1	1	1
PRT825_4_Q6NZJ6	Q6NZJ6	IF4G1_MOUSE	Eukaryotic translation initiation factor 4 gamma 1	Representative isoform	1	1	0
PRT825_4_Q9D6K5	Q9D6K5	SYJ2B_MOUSE	Synaptojanin-2-binding protein	Representative isoform	1	1	0
PRT825_4_Q8CJ27	Q8CJ27	ASPM_MOUSE	Abnormal spindle-like microcephaly-associated protein homolog	Representative isoform	1	1	1
PRT825_4_Q9QYC0	Q9QYC0	ADDA_MOUSE	Alpha-adducin	Representative isoform	1	1	0
PRT825_4_Q7TMK9	Q7TMK9	HNRPQ_MOUSE	Heterogeneous nuclear ribonucleoprotein Q	Representative isoform	1	1	0
PRT825_4_Q8BKI2	Q8BKI2	TNR6B_MOUSE	Trinucleotide repeat-containing gene 6B protein	Representative isoform	1	1	1
PRT825_4_A2AKK5	A2AKK5	ACNT1_MOUSE	Acyl-coenzyme A amino acid N-acyltransferase 1	Representative isoform	1	1	0
PRT825_4_Q9CQY5	Q9CQY5	MAGT1_MOUSE	Magnesium transporter protein 1	Representative isoform	1	1	0
PRT825_4_Q6P3A8	Q6P3A8	ODBB_MOUSE	2-oxoisovalerate dehydrogenase subunit beta, mitochondrial	Representative isoform	1	2	1
PRT825_4_Q8BGA8	Q8BGA8	ACSM5_MOUSE	Acyl-coenzyme A synthetase ACSM5, mitochondrial	Representative isoform	1	1	0
PRT825_4_Q3U3R4	Q3U3R4	LMF1_MOUSE	Lipase maturation factor 1	Representative isoform	1	1	0
PRT825_4_Q8C196	Q8C196	CPSM_MOUSE	Carbamoyl-phosphate synthase [ammonia], mitochondrial	leading protein	101	539	98
PRT825_4_Q8R0Y6	Q8R0Y6	AL1L1_MOUSE	Cytosolic 10-formyltetrahydrofolate dehydrogenase	leading protein	52	134	27
PRT825_4_Q8VDN2	Q8VDN2	AT1A1_MOUSE	Sodium/potassium-transporting ATPase subunit alpha-1	leading protein	45	144	27
PRT825_4_P07724	P07724	ALBU_MOUSE	Serum albumin	leading protein	39	134	39
PRT825_4_Q8VDD5	Q8VDD5	MYH9_MOUSE	Myosin-9	leading protein	35	55	22
PRT825_4_P63038	P63038	CH60_MOUSE	60 kDa heat shock protein, mitochondrial	leading protein	33	87	26
PRT825_4_Q9DBM2	Q9DBM2	ECHP_MOUSE	Peroxisomal bifunctional enzyme	leading protein	32	90	32
PRT825_4_P41216	P41216	ACSL1_MOUSE	Long-chain-fatty-acid--CoA ligase 1	leading protein	32	97	0
PRT825_4_P20029	P20029	BIP_MOUSE	Endoplasmic reticulum chaperone BiP	leading protein	31	119	28
PRT825_4_P16460	P16460	ASSY_MOUSE	Argininosuccinate synthase	leading protein	29	138	29
PRT825_4_P26443	P26443	DHE3_MOUSE	Glutamate dehydrogenase 1, mitochondrial	leading protein	29	106	24
PRT825_4_P08113	P08113	ENPL_MOUSE	Endoplasmin	leading protein	29	65	11
PRT825_4_Q9R0H0	Q9R0H0	ACOX1_MOUSE	Peroxisomal acyl-coenzyme A oxidase 1	leading protein	29	92	6
PRT825_4_Q9QY30	Q9QY30	ABCBB_MOUSE	Bile salt export pump	leading protein	29	50	0
PRT825_4_P24270	P24270	CATA_MOUSE	Catalase	leading protein	29	93	17
PRT825_4_Q03265	Q03265	ATPA_MOUSE	ATP synthase subunit alpha, mitochondrial	leading protein	28	135	0
PRT825_4_Q9ET01	Q9ET01	PYGL_MOUSE	Glycogen phosphorylase, liver form	leading protein	28	38	1
PRT825_4_O35490	O35490	BHMT1_MOUSE	Betaine--homocysteine S-methyltransferase 1	leading protein	28	170	23
PRT825_4_A0A0R4J135	A0A0R4J135	A0A0R4J135_MOUSE	Selenium-binding protein 2	leading protein	27	80	0
PRT825_4_P14824	P14824	ANXA6_MOUSE	Annexin A6	leading protein	27	58	0
PRT825_4_Q99LB7	Q99LB7	SARDH_MOUSE	Sarcosine dehydrogenase, mitochondrial	leading protein	27	68	24
PRT825_4_Q63836	Q63836	SBP2_MOUSE	Selenium-binding protein 2	leading protein	27	81	0
PRT825_4_P50247	P50247	SAHH_MOUSE	Adenosylhomocysteinase	leading protein	26	77	20
PRT825_4_F8VPN4	F8VPN4	F8VPN4_MOUSE	Amylo-1,6-glucosidase, 4-alpha-glucanotransferase	leading protein	26	37	0
PRT825_4_P24549	P24549	AL1A1_MOUSE	Retinal dehydrogenase 1	leading protein	26	67	13
PRT825_4_P28843	P28843	DPP4_MOUSE	Dipeptidyl peptidase 4	leading protein	26	68	26
PRT825_4_Q8BMS1	Q8BMS1	ECHA_MOUSE	Trifunctional enzyme subunit alpha, mitochondrial	leading protein	26	61	26
PRT825_4_P27773	P27773	PDIA3_MOUSE	Protein disulfide-isomerase A3	leading protein	26	62	22
PRT825_4_P01027	P01027	CO3_MOUSE	Complement C3	leading protein	25	38	22
PRT825_4_P28665	P28665	MUG1_MOUSE	Murinoglobulin-1	leading protein	25	36	10
PRT825_4_P63017	P63017	HSP7C_MOUSE	Heat shock cognate 71 kDa protein	leading protein	25	74	1
PRT825_4_Q9QZW0	Q9QZW0	AT11C_MOUSE	Phospholipid-transporting ATPase 11C	leading protein	25	49	0
PRT825_4_Q05920	Q05920	PYC_MOUSE	Pyruvate carboxylase, mitochondrial	leading protein	25	69	0
PRT825_4_Q91YI0	Q91YI0	ARLY_MOUSE	Argininosuccinate lyase	leading protein	25	68	0
PRT825_4_P51660	P51660	DHB4_MOUSE	Peroxisomal multifunctional enzyme type 2	leading protein	24	71	24
PRT825_4_Q99K67	Q99K67	AASS_MOUSE	Alpha-aminoadipic semialdehyde synthase, mitochondrial	leading protein	24	44	20
PRT825_4_P09103	P09103	PDIA1_MOUSE	Protein disulfide-isomerase	leading protein	24	74	17
PRT825_4_P10126	P10126	EF1A1_MOUSE	Elongation factor 1-alpha 1	leading protein	24	94	9
PRT825_4_P17563	P17563	SBP1_MOUSE	Methanethiol oxidase	leading protein	24	74	3
PRT825_4_Q922D8	Q922D8	C1TC_MOUSE	C-1-tetrahydrofolate synthase, cytoplasmic	leading protein	24	52	4
PRT825_4_P11499	P11499	HS90B_MOUSE	Heat shock protein HSP 90-beta	leading protein	24	64	5
PRT825_4_Q8BWT1	Q8BWT1	THIM_MOUSE	3-ketoacyl-CoA thiolase, mitochondrial	leading protein	23	88	19
PRT825_4_Q01279	Q01279	EGFR_MOUSE	Epidermal growth factor receptor	leading protein	23	52	4
PRT825_4_P05202	P05202	AATM_MOUSE	Aspartate aminotransferase, mitochondrial	leading protein	23	84	23
PRT825_4_P47738	P47738	ALDH2_MOUSE	Aldehyde dehydrogenase, mitochondrial	leading protein	23	90	0
PRT825_4_P32020	P32020	NLTP_MOUSE	Non-specific lipid-transfer protein	leading protein	23	95	17
PRT825_4_Q8K2B3	Q8K2B3	SDHA_MOUSE	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	leading protein	23	75	16
PRT825_4_P54869	P54869	HMCS2_MOUSE	Hydroxymethylglutaryl-CoA synthase, mitochondrial	leading protein	22	64	21
PRT825_4_P19096	P19096	FAS_MOUSE	Fatty acid synthase	leading protein	22	31	1
PRT825_4_Q8VCN5	Q8VCN5	CGL_MOUSE	Cystathionine gamma-lyase	leading protein	22	63	22
PRT825_4_P49429	P49429	HPPD_MOUSE	4-hydroxyphenylpyruvate dioxygenase	leading protein	22	63	9
PRT825_4_P38647	P38647	GRP75_MOUSE	Stress-70 protein, mitochondrial	leading protein	22	53	21
PRT825_4_P97872	P97872	FMO5_MOUSE	Dimethylaniline monooxygenase [N-oxide-forming] 5	leading protein	22	70	20
PRT825_4_P56480	P56480	ATPB_MOUSE	ATP synthase subunit beta, mitochondrial	leading protein	21	138	21
PRT825_4_P60710	P60710	ACTB_MOUSE	Actin, cytoplasmic 1	leading protein	21	75	0
PRT825_4_P50544	P50544	ACADV_MOUSE	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial	leading protein	21	39	1
PRT825_4_P34914	P34914	HYES_MOUSE	Bifunctional epoxide hydrolase 2	leading protein	21	49	2
PRT825_4_P63260	P63260	ACTG_MOUSE	Actin, cytoplasmic 2	leading protein	21	73	0
PRT825_4_Q91VD9	Q91VD9	NDUS1_MOUSE	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial	leading protein	21	36	14
PRT825_4_Q61176	Q61176	ARGI1_MOUSE	Arginase-1	leading protein	21	96	21
PRT825_4_P17182	P17182	ENOA_MOUSE	Alpha-enolase	leading protein	21	57	0
PRT825_4_O35488	O35488	S27A2_MOUSE	Very long-chain acyl-CoA synthetase	leading protein	21	46	4
PRT825_4_E9Q397	E9Q397	E9Q397_MOUSE	Spectrin beta chain	leading protein	20	22	0
PRT825_4_P25688	P25688	URIC_MOUSE	Uricase	leading protein	20	114	4
