protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT791_3_Q6P9Q6	Q6P9Q6	FKB15_MOUSE	FK506-binding protein 15	Representative isoform	3	15	2
PRT791_3_Q9QXS6	Q9QXS6	DREB_MOUSE	Drebrin	Representative isoform	3	3	0
PRT791_3_Q04690	Q04690	NF1_MOUSE	Neurofibromin	Representative isoform	3	4	0
PRT791_3_P19426	P19426	NELFE_MOUSE	Negative elongation factor E	Representative isoform	3	4	0
PRT791_3_Q80U58	Q80U58	PUM2_MOUSE	Pumilio homolog 2	Representative isoform	3	4	0
PRT791_3_Q9CQV8	Q9CQV8	1433B_MOUSE	14-3-3 protein beta/alpha	Representative isoform	3	13	1
PRT791_3_Q05512	Q05512	MARK2_MOUSE	Serine/threonine-protein kinase MARK2	Representative isoform	3	3	0
PRT791_3_Q9WV92	Q9WV92	E41L3_MOUSE	Band 4.1-like protein 3	Representative isoform	3	3	0
PRT791_3_Q6PDH0	Q6PDH0	PHLB1_MOUSE	Pleckstrin homology-like domain family B member 1	Representative isoform	3	4	0
PRT791_3_O54931	O54931	AKAP2_MOUSE	A-kinase anchor protein 2	Representative isoform	3	5	0
PRT791_3_P59672	P59672	ANS1A_MOUSE	Ankyrin repeat and SAM domain-containing protein 1A	Representative isoform	3	4	0
PRT791_3_Q8BRT1	Q8BRT1	CLAP2_MOUSE	CLIP-associating protein 2	Representative isoform	3	3	0
PRT791_3_Q9R020	Q9R020	ZRAB2_MOUSE	Zinc finger Ran-binding domain-containing protein 2	Representative isoform	3	5	0
PRT791_3_Q4VAC9	Q4VAC9	PKHG3_MOUSE	Pleckstrin homology domain-containing family G member 3	Representative isoform	3	3	3
PRT791_3_Q922B9	Q922B9	ITPI2_MOUSE	Protein ITPRID2	Representative isoform	3	5	0
PRT791_3_Q8R550	Q8R550	SH3K1_MOUSE	SH3 domain-containing kinase-binding protein 1	Representative isoform	3	4	0
PRT791_3_A2AJI0	A2AJI0	MA7D1_MOUSE	MAP7 domain-containing protein 1	Representative isoform	3	6	0
PRT791_3_Q80XK6	Q80XK6	ATG2B_MOUSE	Autophagy-related protein 2 homolog B	Representative isoform	3	3	3
PRT791_3_Q9D0L8	Q9D0L8	MCES_MOUSE	mRNA cap guanine-N7 methyltransferase	Representative isoform	3	4	0
PRT791_3_Q91ZU6	Q91ZU6	DYST_MOUSE	Dystonin	Representative isoform	3	3	0
PRT791_3_Q8CI71	Q8CI71	VPS50_MOUSE	Syndetin	Representative isoform	3	4	3
PRT791_3_Q8CH25	Q8CH25	SLTM_MOUSE	SAFB-like transcription modulator	Representative isoform	3	6	0
PRT791_3_Q60875	Q60875	ARHG2_MOUSE	Rho guanine nucleotide exchange factor 2	Representative isoform	3	3	0
PRT791_3_Q58A65	Q58A65	JIP4_MOUSE	C-Jun-amino-terminal kinase-interacting protein 4	Representative isoform	3	5	0
PRT791_3_Q3TZZ7	Q3TZZ7	ESYT2_MOUSE	Extended synaptotagmin-2	Representative isoform	3	12	3
PRT791_3_Q3B7Z2	Q3B7Z2	OSBP1_MOUSE	Oxysterol-binding protein 1	Representative isoform	3	8	3
PRT791_3_Q4VA53	Q4VA53	PDS5B_MOUSE	Sister chromatid cohesion protein PDS5 homolog B	Representative isoform	3	5	0
PRT791_3_O88569	O88569	ROA2_MOUSE	Heterogeneous nuclear ribonucleoproteins A2/B1	Representative isoform	3	3	1
PRT791_3_Q99N57	Q99N57	RAF1_MOUSE	RAF proto-oncogene serine/threonine-protein kinase	Representative isoform	3	4	1
PRT791_3_Q08122	Q08122	TLE3_MOUSE	Transducin-like enhancer protein 3	Representative isoform	3	6	0
PRT791_3_Q61029	Q61029	LAP2B_MOUSE	Lamina-associated polypeptide 2, isoforms beta/delta/epsilon/gamma	Representative isoform	3	8	0
PRT791_3_Q3UPF5	Q3UPF5	ZCCHV_MOUSE	Zinc finger CCCH-type antiviral protein 1	Representative isoform	3	3	0
PRT791_3_Q8K120	Q8K120	NFAC4_MOUSE	Nuclear factor of activated T-cells, cytoplasmic 4	Representative isoform	3	3	0
PRT791_3_P15379	P15379	CD44_MOUSE	CD44 antigen	Representative isoform	3	4	0
PRT791_3_Q4QRL3	Q4QRL3	CC88B_MOUSE	Coiled-coil domain-containing protein 88B	Representative isoform	3	3	0
PRT791_3_Q60710	Q60710	SAMH1_MOUSE	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1	Representative isoform	3	20	1
PRT791_3_Q99L88	Q99L88	SNTB1_MOUSE	Beta-1-syntrophin	Representative isoform	3	4	3
PRT791_3_Q9QX47	Q9QX47	SON_MOUSE	Protein SON	Representative isoform	3	6	0
PRT791_3_Q9WU42	Q9WU42	NCOR2_MOUSE	Nuclear receptor corepressor 2	Representative isoform	3	3	0
PRT791_3_Q9DCN2	Q9DCN2	NB5R3_MOUSE	NADH-cytochrome b5 reductase 3	Representative isoform	3	3	0
PRT791_3_Q9EPJ9	Q9EPJ9	ARFG1_MOUSE	ADP-ribosylation factor GTPase-activating protein 1	Representative isoform	3	6	0
PRT791_3_Q64012	Q64012	RALY_MOUSE	RNA-binding protein Raly	Representative isoform	3	8	1
PRT791_3_Q60953	Q60953	PML_MOUSE	Protein PML	Representative isoform	3	4	0
PRT791_3_P11087	P11087	CO1A1_MOUSE	Collagen alpha-1(I) chain	Representative isoform	3	8	3
PRT791_3_Q5SV85	Q5SV85	SYNRG_MOUSE	Synergin gamma	Representative isoform	3	4	0
PRT791_3_Q8R310	Q8R310	TMCC3_MOUSE	Transmembrane and coiled-coil domain protein 3	Representative isoform	2	4	1
PRT791_3_Q3UMU9	Q3UMU9	HDGR2_MOUSE	Hepatoma-derived growth factor-related protein 2	Representative isoform	2	4	2
PRT791_3_Q8K0L9	Q8K0L9	ZBT20_MOUSE	Zinc finger and BTB domain-containing protein 20	Representative isoform	2	3	2
PRT791_3_Q922D4	Q922D4	PP6R3_MOUSE	Serine/threonine-protein phosphatase 6 regulatory subunit 3	Representative isoform	2	3	0
PRT791_3_Q7TSG2	Q7TSG2	CTDP1_MOUSE	RNA polymerase II subunit A C-terminal domain phosphatase	Representative isoform	2	2	1
PRT791_3_Q80YV2	Q80YV2	NIPA_MOUSE	Nuclear-interacting partner of ALK	Representative isoform	2	2	0
PRT791_3_Q922J3	Q922J3	CLIP1_MOUSE	CAP-Gly domain-containing linker protein 1	Representative isoform	2	4	0
PRT791_3_P70268	P70268	PKN1_MOUSE	Serine/threonine-protein kinase N1	Representative isoform	2	3	2
PRT791_3_Q61097	Q61097	KSR1_MOUSE	Kinase suppressor of Ras 1	Representative isoform	2	2	0
PRT791_3_Q8CBW3	Q8CBW3	ABI1_MOUSE	Abl interactor 1	Representative isoform	2	6	0
PRT791_3_Q91ZV0	Q91ZV0	MIA2_MOUSE	Melanoma inhibitory activity protein 2	Representative isoform	2	4	0
PRT791_3_Q8BJZ3	Q8BJZ3	LFG3_MOUSE	Protein lifeguard 3	Representative isoform	2	2	0
PRT791_3_O35551	O35551	RABE1_MOUSE	Rab GTPase-binding effector protein 1	Representative isoform	2	2	0
PRT791_3_Q9JMH9	Q9JMH9	MY18A_MOUSE	Unconventional myosin-XVIIIa	Representative isoform	2	2	0
PRT791_3_Q8VDV3	Q8VDV3	R3GEF_MOUSE	Guanine nucleotide exchange factor for Rab-3A	Representative isoform	2	3	0
PRT791_3_Q923T9	Q923T9	KCC2G_MOUSE	Calcium/calmodulin-dependent protein kinase type II subunit gamma	Representative isoform	2	3	0
PRT791_3_Q62048	Q62048	PEA15_MOUSE	Astrocytic phosphoprotein PEA-15	Representative isoform	2	12	2
PRT791_3_Q9Z0H8	Q9Z0H8	CLIP2_MOUSE	CAP-Gly domain-containing linker protein 2	Representative isoform	2	3	1
PRT791_3_A6H8H2	A6H8H2	DEN4C_MOUSE	DENN domain-containing protein 4C	Representative isoform	2	3	0
PRT791_3_Q8BKC8	Q8BKC8	PI4KB_MOUSE	Phosphatidylinositol 4-kinase beta	Representative isoform	2	3	0
PRT791_3_Q9ET54	Q9ET54	PALLD_MOUSE	Palladin	Representative isoform	2	2	1
PRT791_3_Q3UZA1	Q3UZA1	CPZIP_MOUSE	CapZ-interacting protein	Representative isoform	2	3	2
PRT791_3_Q80YX1	Q80YX1	TENA_MOUSE	Tenascin	Representative isoform	2	4	0
PRT791_3_P28867	P28867	KPCD_MOUSE	Protein kinase C delta type	Representative isoform	2	3	0
PRT791_3_P97868	P97868	RBBP6_MOUSE	E3 ubiquitin-protein ligase RBBP6	Representative isoform	2	3	0
PRT791_3_P14602	P14602	HSPB1_MOUSE	Heat shock protein beta-1	Representative isoform	2	4	0
PRT791_3_P63038	P63038	CH60_MOUSE	60 kDa heat shock protein, mitochondrial	Representative isoform	2	2	1
PRT791_3_Q8C8U0	Q8C8U0	LIPB1_MOUSE	Liprin-beta-1	Representative isoform	2	2	1
PRT791_3_Q9R0Z9	Q9R0Z9	RHG07_MOUSE	Rho GTPase-activating protein 7	Representative isoform	2	2	0
PRT791_3_Q60715	Q60715	P4HA1_MOUSE	Prolyl 4-hydroxylase subunit alpha-1	Representative isoform	2	2	0
PRT791_3_Q0VBL3	Q0VBL3	RBM15_MOUSE	RNA-binding protein 15	Representative isoform	2	4	2
PRT791_3_Q5F2E7	Q5F2E7	NUFP2_MOUSE	Nuclear fragile X mental retardation-interacting protein 2	Representative isoform	2	2	2
PRT791_3_Q9ES52	Q9ES52	SHIP1_MOUSE	Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1	Representative isoform	2	3	2
PRT791_3_Q8C1D8	Q8C1D8	IWS1_MOUSE	Protein IWS1 homolog	Representative isoform	2	2	0
PRT791_3_Q99K28	Q99K28	ARFG2_MOUSE	ADP-ribosylation factor GTPase-activating protein 2	Representative isoform	2	2	2
PRT791_3_Q8K2K6	Q8K2K6	AGFG1_MOUSE	Arf-GAP domain and FG repeat-containing protein 1	Representative isoform	2	3	0
PRT791_3_Q6AW69	Q6AW69	CGNL1_MOUSE	Cingulin-like protein 1	Representative isoform	2	3	0
PRT791_3_Q61699	Q61699	HS105_MOUSE	Heat shock protein 105 kDa	Representative isoform	2	2	0
PRT791_3_P24788	P24788	CD11B_MOUSE	Cyclin-dependent kinase 11B	Representative isoform	2	5	0
PRT791_3_Q9QYG0	Q9QYG0	NDRG2_MOUSE	Protein NDRG2	Representative isoform	2	8	2
PRT791_3_Q1HFZ0	Q1HFZ0	NSUN2_MOUSE	RNA cytosine C(5)-methyltransferase NSUN2	Representative isoform	2	5	0
PRT791_3_P30999	P30999	CTND1_MOUSE	Catenin delta-1	Representative isoform	2	6	0
PRT791_3_Q9JKB3	Q9JKB3	YBOX3_MOUSE	Y-box-binding protein 3	Representative isoform	2	2	2
PRT791_3_P70429	P70429	EVL_MOUSE	Ena/VASP-like protein	Representative isoform	2	3	0
PRT791_3_Q8R0S2	Q8R0S2	IQEC1_MOUSE	IQ motif and SEC7 domain-containing protein 1	Representative isoform	2	2	0
PRT791_3_Q60605	Q60605	MYL6_MOUSE	Myosin light polypeptide 6	Representative isoform	2	2	0
PRT791_3_Q99JX3	Q99JX3	GORS2_MOUSE	Golgi reassembly-stacking protein 2	Representative isoform	2	2	0
PRT791_3_Q5SWU9	Q5SWU9	ACACA_MOUSE	Acetyl-CoA carboxylase 1	Representative isoform	2	13	0
PRT791_3_Q9D824	Q9D824	FIP1_MOUSE	Pre-mRNA 3'-end-processing factor FIP1	Representative isoform	2	5	2
PRT791_3_A3KGS3	A3KGS3	RGPA2_MOUSE	Ral GTPase-activating protein subunit alpha-2	Representative isoform	2	5	0
PRT791_3_Q61584	Q61584	FXR1_MOUSE	Fragile X mental retardation syndrome-related protein 1	Representative isoform	2	2	0
PRT791_3_P06800	P06800	PTPRC_MOUSE	Receptor-type tyrosine-protein phosphatase C	Representative isoform	2	6	0
PRT791_3_P26618	P26618	PGFRA_MOUSE	Platelet-derived growth factor receptor alpha	Representative isoform	2	2	2
PRT791_3_Q02780	Q02780	NFIA_MOUSE	Nuclear factor 1 A-type	Representative isoform	2	5	0
PRT791_3_Q9CQV4	Q9CQV4	RETR3_MOUSE	Reticulophagy regulator 3	Representative isoform	2	5	2
PRT791_3_P68254	P68254	1433T_MOUSE	14-3-3 protein theta	Representative isoform	2	4	1
PRT791_3_Q9CW46	Q9CW46	RAVR1_MOUSE	Ribonucleoprotein PTB-binding 1	Representative isoform	2	4	1
PRT791_3_Q60932	Q60932	VDAC1_MOUSE	Voltage-dependent anion-selective channel protein 1	Representative isoform	2	3	0
PRT791_3_Q80X50	Q80X50	UBP2L_MOUSE	Ubiquitin-associated protein 2-like	Representative isoform	2	2	0
PRT791_3_Q8C079	Q8C079	STRP1_MOUSE	Striatin-interacting protein 1	Representative isoform	2	9	2
PRT791_3_Q8CI59	Q8CI59	STEA3_MOUSE	Metalloreductase STEAP3	Representative isoform	2	6	0
PRT791_3_P52479	P52479	UBP10_MOUSE	Ubiquitin carboxyl-terminal hydrolase 10	Representative isoform	2	3	2
PRT791_3_P16546	P16546	SPTN1_MOUSE	Spectrin alpha chain, non-erythrocytic 1	Representative isoform	2	2	0
PRT791_3_P59997	P59997	KDM2A_MOUSE	Lysine-specific demethylase 2A	Representative isoform	2	2	0
PRT791_3_Q5SXY1	Q5SXY1	CYTSB_MOUSE	Cytospin-B	Representative isoform	2	2	0
PRT791_3_Q8VH51	Q8VH51	RBM39_MOUSE	RNA-binding protein 39	Representative isoform	2	3	0
PRT791_3_Q8BWW9	Q8BWW9	PKN2_MOUSE	Serine/threonine-protein kinase N2	Representative isoform	2	3	0
PRT791_3_Q61037	Q61037	TSC2_MOUSE	Tuberin	Representative isoform	2	2	0
PRT791_3_Q9D2E2	Q9D2E2	TOE1_MOUSE	Target of EGR1 protein 1	Representative isoform	2	2	2
PRT791_3_Q3TBD2	Q3TBD2	HMHA1_MOUSE	Rho GTPase-activating protein 45	Representative isoform	2	2	0
PRT791_3_Q8BX70	Q8BX70	VP13C_MOUSE	Vacuolar protein sorting-associated protein 13C	Representative isoform	2	2	1
PRT791_3_Q8VDM6	Q8VDM6	HNRL1_MOUSE	Heterogeneous nuclear ribonucleoprotein U-like protein 1	Representative isoform	2	2	2
PRT791_3_Q6ZQ03	Q6ZQ03	FNBP4_MOUSE	Formin-binding protein 4	Representative isoform	2	4	0
PRT791_3_Q8K012	Q8K012	FBP1L_MOUSE	Formin-binding protein 1-like	Representative isoform	2	2	0
PRT791_3_Q99K01	Q99K01	PDXD1_MOUSE	Pyridoxal-dependent decarboxylase domain-containing protein 1	Representative isoform	2	6	0
PRT791_3_Q62018	Q62018	CTR9_MOUSE	RNA polymerase-associated protein CTR9 homolog	Representative isoform	2	2	2
PRT791_3_O70305	O70305	ATX2_MOUSE	Ataxin-2	Representative isoform	2	3	0
PRT791_3_E9QAT4	E9QAT4	SC16A_MOUSE	Protein transport protein Sec16A	Representative isoform	2	2	2
PRT791_3_Q9Z204	Q9Z204	HNRPC_MOUSE	Heterogeneous nuclear ribonucleoproteins C1/C2	Representative isoform	2	2	2
PRT791_3_P61979	P61979	HNRPK_MOUSE	Heterogeneous nuclear ribonucleoprotein K	Representative isoform	2	2	0
PRT791_3_O54916	O54916	REPS1_MOUSE	RalBP1-associated Eps domain-containing protein 1	Representative isoform	2	2	0
PRT791_3_Q9R0U0	Q9R0U0	SRS10_MOUSE	Serine/arginine-rich splicing factor 10	Representative isoform	2	3	0
PRT791_3_Q8VEK3	Q8VEK3	HNRPU_MOUSE	Heterogeneous nuclear ribonucleoprotein U	Representative isoform	2	31	2
PRT791_3_Q3UZ39	Q3UZ39	LRRF1_MOUSE	Leucine-rich repeat flightless-interacting protein 1	Representative isoform	2	5	1
PRT791_3_Q80TM6	Q80TM6	R3HD2_MOUSE	R3H domain-containing protein 2	Representative isoform	2	3	0
PRT791_3_Q5DTM8	Q5DTM8	BRE1A_MOUSE	E3 ubiquitin-protein ligase BRE1A	Representative isoform	2	2	0
PRT791_3_Q9DBR7	Q9DBR7	MYPT1_MOUSE	Protein phosphatase 1 regulatory subunit 12A	Representative isoform	2	3	1
PRT791_3_Q60575	Q60575	KIF1B_MOUSE	Kinesin-like protein KIF1B	Representative isoform	2	3	0
PRT791_3_Q8BX02	Q8BX02	KANK2_MOUSE	KN motif and ankyrin repeat domain-containing protein 2	Representative isoform	2	3	2
PRT791_3_P20065	P20065	TYB4_MOUSE	Thymosin beta-4	Representative isoform	2	4	2
PRT791_3_Q6NS82	Q6NS82	RETR2_MOUSE	Reticulophagy regulator 2	Representative isoform	2	2	0
PRT791_3_Q6KCD5	Q6KCD5	NIPBL_MOUSE	Nipped-B-like protein	Representative isoform	2	2	2
PRT791_3_Q6Y5D8	Q6Y5D8	RHG10_MOUSE	Rho GTPase-activating protein 10	Representative isoform	2	4	2
PRT791_3_Q6NZJ6	Q6NZJ6	IF4G1_MOUSE	Eukaryotic translation initiation factor 4 gamma 1	Representative isoform	2	8	0
PRT791_3_Q8VHR5	Q8VHR5	P66B_MOUSE	Transcriptional repressor p66-beta	Representative isoform	2	5	0
PRT791_3_Q99K70	Q99K70	RRAGC_MOUSE	Ras-related GTP-binding protein C	Representative isoform	2	9	2
PRT791_3_Q3USJ8	Q3USJ8	FCSD2_MOUSE	F-BAR and double SH3 domains protein 2	Representative isoform	2	2	2
PRT791_3_O70133	O70133	DHX9_MOUSE	ATP-dependent RNA helicase A	Representative isoform	2	2	0
PRT791_3_Q8CHU3	Q8CHU3	EPN2_MOUSE	Epsin-2	Representative isoform	2	2	0
PRT791_3_Q60974	Q60974	NCOR1_MOUSE	Nuclear receptor corepressor 1	Representative isoform	2	3	0
PRT791_3_Q03141	Q03141	MARK3_MOUSE	MAP/microtubule affinity-regulating kinase 3	Representative isoform	2	2	0
PRT791_3_Q8CI08	Q8CI08	SLAI2_MOUSE	SLAIN motif-containing protein 2	Representative isoform	2	2	1
PRT791_3_Q8VDQ8	Q8VDQ8	SIR2_MOUSE	NAD-dependent protein deacetylase sirtuin-2	Representative isoform	2	4	0
PRT791_3_Q921T2	Q921T2	TOIP1_MOUSE	Torsin-1A-interacting protein 1	Representative isoform	2	3	0
PRT791_3_Q64127	Q64127	TIF1A_MOUSE	Transcription intermediary factor 1-alpha	Representative isoform	2	2	0
PRT791_3_O35711	O35711	LIPB2_MOUSE	Liprin-beta-2	Representative isoform	2	2	0
PRT791_3_A2AIV2	A2AIV2	VIR_MOUSE	Protein virilizer homolog	Representative isoform	2	2	0
PRT791_3_A2A699	A2A699	F1712_MOUSE	Protein FAM171A2	Representative isoform	1	1	1
PRT791_3_Q6KAU8	Q6KAU8	A16L2_MOUSE	Autophagy-related protein 16-2	Representative isoform	1	1	1
PRT791_3_Q8BVR6	Q8BVR6	RSPRY_MOUSE	RING finger and SPRY domain-containing protein 1	Representative isoform	1	1	1
PRT791_3_Q80UG5	Q80UG5	SEPT9_MOUSE	Septin-9	Representative isoform	1	9	0
PRT791_3_Q80Y98	Q80Y98	DDHD2_MOUSE	Phospholipase DDHD2	Representative isoform	1	1	1
PRT791_3_Q6DFV5	Q6DFV5	HELZ_MOUSE	Probable helicase with zinc finger domain	Representative isoform	1	1	1
PRT791_3_Q505F1	Q505F1	NR2C1_MOUSE	Nuclear receptor subfamily 2 group C member 1	Representative isoform	1	1	1
PRT791_3_P59438	P59438	HPS5_MOUSE	Hermansky-Pudlak syndrome 5 protein homolog	Representative isoform	1	1	0
PRT791_3_Q99MQ1	Q99MQ1	BICC1_MOUSE	Protein bicaudal C homolog 1	Representative isoform	1	2	0
PRT791_3_Q8BH65	Q8BH65	DEN6A_MOUSE	Protein DENND6A	Representative isoform	1	2	1
PRT791_3_Q6PHZ2	Q6PHZ2	KCC2D_MOUSE	Calcium/calmodulin-dependent protein kinase type II subunit delta	Representative isoform	1	1	0
PRT791_3_Q8K1M6	Q8K1M6	DNM1L_MOUSE	Dynamin-1-like protein	Representative isoform	1	1	0
PRT791_3_O35144	O35144	TERF2_MOUSE	Telomeric repeat-binding factor 2	Representative isoform	1	1	0
PRT791_3_Q8C078	Q8C078	KKCC2_MOUSE	Calcium/calmodulin-dependent protein kinase kinase 2	Representative isoform	1	1	0
