protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT790_3_P0AFK0	P0AFK0	PMBA_ECOLI	Metalloprotease PmbA	leading protein	21	51	21
PRT790_3_P0A799	P0A799	PGK_ECOLI	Phosphoglycerate kinase	leading protein	21	474	21
PRT790_3_P52647	P52647	NIFJ_ECOLI	Probable pyruvate-flavodoxin oxidoreductase	leading protein	21	41	21
PRT790_3_P0C0V0	P0C0V0	DEGP_ECOLI	Periplasmic serine endoprotease DegP	leading protein	20	78	20
PRT790_3_P35340	P35340	AHPF_ECOLI	Alkyl hydroperoxide reductase subunit F	leading protein	20	66	20
PRT790_3_P0AC53	P0AC53	G6PD_ECOLI	Glucose-6-phosphate 1-dehydrogenase	leading protein	20	38	20
PRT790_3_P67910	P67910	HLDD_ECOLI	ADP-L-glycero-D-manno-heptose-6-epimerase	leading protein	20	61	20
PRT790_3_P07650	P07650	TYPH_ECOLI	Thymidine phosphorylase	leading protein	20	51	20
PRT790_3_P62620	P62620	ISPG_ECOLI	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)	leading protein	20	61	20
PRT790_3_P24171	P24171	DCP_ECOLI	Dipeptidyl carboxypeptidase	leading protein	20	62	20
PRT790_3_P0AC38	P0AC38	ASPA_ECOLI	Aspartate ammonia-lyase	leading protein	20	91	20
PRT790_3_P0A836	P0A836	SUCC_ECOLI	Succinate--CoA ligase [ADP-forming] subunit beta	leading protein	20	139	20
PRT790_3_P0A6E4	P0A6E4	ASSY_ECOLI	Argininosuccinate synthase	leading protein	20	36	20
PRT790_3_P37685	P37685	ALDB_ECOLI	Aldehyde dehydrogenase B	leading protein	20	114	20
PRT790_3_P27302	P27302	TKT1_ECOLI	Transketolase 1	leading protein	20	106	18
PRT790_3_P75691	P75691	YAHK_ECOLI	Aldehyde reductase YahK	leading protein	20	88	20
PRT790_3_P22256	P22256	GABT_ECOLI	4-aminobutyrate aminotransferase GabT	leading protein	20	90	20
PRT790_3_P07003	P07003	POXB_ECOLI	Pyruvate dehydrogenase [ubiquinone]	leading protein	20	64	20
PRT790_3_P27306	P27306	STHA_ECOLI	Soluble pyridine nucleotide transhydrogenase	leading protein	19	70	19
PRT790_3_P0A7B1	P0A7B1	PPK1_ECOLI	Polyphosphate kinase	leading protein	19	30	19
PRT790_3_P00946	P00946	MANA_ECOLI	Mannose-6-phosphate isomerase	leading protein	19	50	19
PRT790_3_P61889	P61889	MDH_ECOLI	Malate dehydrogenase	leading protein	19	496	19
PRT790_3_P0A9A6	P0A9A6	FTSZ_ECOLI	Cell division protein FtsZ	leading protein	19	73	19
PRT790_3_P27550	P27550	ACSA_ECOLI	Acetyl-coenzyme A synthetase	leading protein	19	60	19
PRT790_3_P0A867	P0A867	TALA_ECOLI	Transaldolase A	leading protein	19	159	17
PRT790_3_P15288	P15288	PEPD_ECOLI	Cytosol non-specific dipeptidase	leading protein	19	77	19
PRT790_3_P0A825	P0A825	GLYA_ECOLI	Serine hydroxymethyltransferase	leading protein	19	147	19
PRT790_3_P0AAG8	P0AAG8	MGLA_ECOLI	Galactose/methyl galactoside import ATP-binding protein MglA	leading protein	19	35	19
PRT790_3_P0AEM9	P0AEM9	FLIY_ECOLI	L-cystine-binding protein FliY	leading protein	19	70	19
PRT790_3_P04805	P04805	SYE_ECOLI	Glutamate--tRNA ligase	leading protein	19	83	19
PRT790_3_P60785	P60785	LEPA_ECOLI	Elongation factor 4	leading protein	19	45	19
PRT790_3_P25526	P25526	GABD_ECOLI	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD	leading protein	19	101	19
PRT790_3_P0ABH7	P0ABH7	CISY_ECOLI	Citrate synthase	leading protein	19	179	19
PRT790_3_P0A6H1	P0A6H1	CLPX_ECOLI	ATP-dependent Clp protease ATP-binding subunit ClpX	leading protein	18	42	18
PRT790_3_P0A817	P0A817	METK_ECOLI	S-adenosylmethionine synthase	leading protein	18	63	18
PRT790_3_P0ADR8	P0ADR8	PPNN_ECOLI	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase	leading protein	18	41	18
PRT790_3_P19926	P19926	AGP_ECOLI	Glucose-1-phosphatase	leading protein	18	61	18
PRT790_3_P0ADG7	P0ADG7	IMDH_ECOLI	Inosine-5'-monophosphate dehydrogenase	leading protein	18	116	18
PRT790_3_P0A6P9	P0A6P9	ENO_ECOLI	Enolase	leading protein	18	413	18
PRT790_3_P14407	P14407	FUMB_ECOLI	Fumarate hydratase class I, anaerobic	leading protein	18	39	6
PRT790_3_P0A6A3	P0A6A3	ACKA_ECOLI	Acetate kinase	leading protein	18	110	18
PRT790_3_P0A991	P0A991	ALF1_ECOLI	Fructose-bisphosphate aldolase class 1	leading protein	18	77	18
PRT790_3_P0A9P0	P0A9P0	DLDH_ECOLI	Dihydrolipoyl dehydrogenase	leading protein	18	189	18
PRT790_3_P77348	P77348	MPPA_ECOLI	Periplasmic murein peptide-binding protein	leading protein	18	23	18
PRT790_3_P31979	P31979	NUOF_ECOLI	NADH-quinone oxidoreductase subunit F	leading protein	18	47	18
PRT790_3_P08331	P08331	CPDB_ECOLI	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	leading protein	18	38	18
PRT790_3_P0ABZ6	P0ABZ6	SURA_ECOLI	Chaperone SurA	leading protein	18	56	18
PRT790_3_P23721	P23721	SERC_ECOLI	Phosphoserine aminotransferase	leading protein	18	53	18
PRT790_3_P60240	P60240	RAPA_ECOLI	RNA polymerase-associated protein RapA	leading protein	18	26	18
PRT790_3_P0A6H5	P0A6H5	HSLU_ECOLI	ATP-dependent protease ATPase subunit HslU	leading protein	18	65	18
PRT790_3_P0A8M0	P0A8M0	SYN_ECOLI	Asparagine--tRNA ligase	leading protein	18	56	18
PRT790_3_P07024	P07024	USHA_ECOLI	Protein UshA	leading protein	18	39	18
PRT790_3_P0AEE5	P0AEE5	DGAL_ECOLI	D-galactose-binding periplasmic protein	leading protein	18	119	18
PRT790_3_P0AEC3	P0AEC3	ARCB_ECOLI	Aerobic respiration control sensor protein ArcB	leading protein	18	30	18
PRT790_3_P76621	P76621	GLAH_ECOLI	Glutarate 2-hydroxylase	leading protein	17	60	17
PRT790_3_P15034	P15034	AMPP_ECOLI	Xaa-Pro aminopeptidase	leading protein	17	42	17
PRT790_3_P77674	P77674	ABDH_ECOLI	Gamma-aminobutyraldehyde dehydrogenase	leading protein	17	68	17
PRT790_3_P0A870	P0A870	TALB_ECOLI	Transaldolase B	leading protein	17	173	15
PRT790_3_P43329	P43329	HRPA_ECOLI	ATP-dependent RNA helicase HrpA	leading protein	17	29	17
PRT790_3_P0A8L1	P0A8L1	SYS_ECOLI	Serine--tRNA ligase	leading protein	17	55	17
PRT790_3_P0AC86	P0AC86	PHSG_ECOLI	Glycogen phosphorylase	leading protein	17	39	17
PRT790_3_Q46829	Q46829	BGLA_ECOLI	6-phospho-beta-glucosidase BglA	leading protein	17	49	17
PRT790_3_P0AB89	P0AB89	PUR8_ECOLI	Adenylosuccinate lyase	leading protein	17	47	17
PRT790_3_P39342	P39342	YJGR_ECOLI	Uncharacterized protein YjgR	leading protein	17	33	17
PRT790_3_P13482	P13482	TREA_ECOLI	Periplasmic trehalase	leading protein	17	34	17
PRT790_3_P0A8F8	P0A8F8	UVRB_ECOLI	UvrABC system protein B	leading protein	17	25	17
PRT790_3_P0AEI1	P0AEI1	MIAB_ECOLI	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase	leading protein	17	37	17
PRT790_3_P0AGE9	P0AGE9	SUCD_ECOLI	Succinate--CoA ligase [ADP-forming] subunit alpha	leading protein	16	121	16
PRT790_3_P31677	P31677	OTSA_ECOLI	Trehalose-6-phosphate synthase	leading protein	16	51	16
PRT790_3_P06715	P06715	GSHR_ECOLI	Glutathione reductase	leading protein	16	48	16
PRT790_3_P0AG80	P0AG80	UGPB_ECOLI	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	leading protein	16	34	16
PRT790_3_P0ACE0	P0ACE0	MBHM_ECOLI	Hydrogenase-2 large chain	leading protein	16	37	16
PRT790_3_P00550	P00550	PTM3C_ECOLI	PTS system mannitol-specific EIICBA component	leading protein	16	33	16
PRT790_3_P0DTT0	P0DTT0	BIPA_ECOLI	50S ribosomal subunit assembly factor BipA	leading protein	16	39	16
PRT790_3_P60906	P60906	SYH_ECOLI	Histidine--tRNA ligase	leading protein	16	39	16
PRT790_3_P77748	P77748	YDIJ_ECOLI	Uncharacterized protein YdiJ	leading protein	16	26	16
PRT790_3_P00579	P00579	RPOD_ECOLI	RNA polymerase sigma factor RpoD	leading protein	16	69	16
PRT790_3_P76578	P76578	A2MG_ECOLI	Alpha-2-macroglobulin	leading protein	16	19	16
PRT790_3_P21170	P21170	SPEA_ECOLI	Biosynthetic arginine decarboxylase	leading protein	16	35	16
PRT790_3_P0AG90	P0AG90	SECD_ECOLI	Protein translocase subunit SecD	leading protein	16	27	16
PRT790_3_P33136	P33136	OPGG_ECOLI	Glucans biosynthesis protein G	leading protein	16	43	16
PRT790_3_P33937	P33937	NAPA_ECOLI	Periplasmic nitrate reductase	leading protein	16	31	16
PRT790_3_P31120	P31120	GLMM_ECOLI	Phosphoglucosamine mutase	leading protein	16	60	16
PRT790_3_P33224	P33224	AIDB_ECOLI	Putative acyl-CoA dehydrogenase AidB	leading protein	16	44	16
PRT790_3_P0A953	P0A953	FABB_ECOLI	3-oxoacyl-[acyl-carrier-protein] synthase 1	leading protein	16	159	16
PRT790_3_P28904	P28904	TREC_ECOLI	Trehalose-6-phosphate hydrolase	leading protein	16	35	16
PRT790_3_P76658	P76658	HLDE_ECOLI	Bifunctional protein HldE	leading protein	15	38	15
PRT790_3_P0ABU2	P0ABU2	YCHF_ECOLI	Ribosome-binding ATPase YchF	leading protein	15	51	15
PRT790_3_P46837	P46837	YHGF_ECOLI	Protein YhgF	leading protein	15	22	15
PRT790_3_P31224	P31224	ACRB_ECOLI	Multidrug efflux pump subunit AcrB	leading protein	15	25	14
PRT790_3_P23830	P23830	PSS_ECOLI	CDP-diacylglycerol--serine O-phosphatidyltransferase	leading protein	15	29	15
PRT790_3_P0A6J5	P0A6J5	DADA_ECOLI	D-amino acid dehydrogenase	leading protein	15	51	15
PRT790_3_P16456	P16456	SELD_ECOLI	Selenide, water dikinase	leading protein	15	22	15
PRT790_3_Q46857	Q46857	DKGA_ECOLI	2,5-diketo-D-gluconic acid reductase A	leading protein	15	54	15
PRT790_3_P76177	P76177	YDGH_ECOLI	Protein YdgH	leading protein	15	56	15
PRT790_3_P0A7A7	P0A7A7	PLSB_ECOLI	Glycerol-3-phosphate acyltransferase	leading protein	15	30	15
PRT790_3_P09127	P09127	HEMX_ECOLI	Protein HemX	leading protein	15	23	15
PRT790_3_P0C8J6	P0C8J6	GATY_ECOLI	D-tagatose-1,6-bisphosphate aldolase subunit GatY	leading protein	15	176	15
PRT790_3_P0ABP8	P0ABP8	DEOD_ECOLI	Purine nucleoside phosphorylase DeoD-type	leading protein	15	127	15
PRT790_3_P37902	P37902	GLTI_ECOLI	Glutamate/aspartate import solute-binding protein	leading protein	15	80	15
PRT790_3_P30850	P30850	RNB_ECOLI	Exoribonuclease 2	leading protein	15	33	15
PRT790_3_P15042	P15042	DNLJ_ECOLI	DNA ligase	leading protein	15	30	15
PRT790_3_P15877	P15877	DHG_ECOLI	Quinoprotein glucose dehydrogenase	leading protein	15	25	15
PRT790_3_P37689	P37689	GPMI_ECOLI	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	leading protein	15	49	15
PRT790_3_P0AB77	P0AB77	KBL_ECOLI	2-amino-3-ketobutyrate coenzyme A ligase	leading protein	15	68	15
PRT790_3_P24215	P24215	UXUA_ECOLI	Mannonate dehydratase	leading protein	15	35	15
PRT790_3_P0ABC7	P0ABC7	HFLK_ECOLI	Modulator of FtsH protease HflK	leading protein	15	43	15
PRT790_3_P29745	P29745	PEPT_ECOLI	Peptidase T	leading protein	15	52	15
PRT790_3_P0ABT2	P0ABT2	DPS_ECOLI	DNA protection during starvation protein	leading protein	15	256	15
PRT790_3_P26612	P26612	AMY2_ECOLI	Cytoplasmic alpha-amylase	leading protein	15	31	15
PRT790_3_P33232	P33232	LLDD_ECOLI	L-lactate dehydrogenase	leading protein	15	30	15
PRT790_3_P0C8J8	P0C8J8	GATZ_ECOLI	D-tagatose-1,6-bisphosphate aldolase subunit GatZ	leading protein	15	243	13
PRT790_3_P37637	P37637	MDTF_ECOLI	Multidrug resistance protein MdtF	leading protein	15	30	15
PRT790_3_P09424	P09424	MTLD_ECOLI	Mannitol-1-phosphate 5-dehydrogenase	leading protein	15	56	15
PRT790_3_P60422	P60422	RL2_ECOLI	50S ribosomal protein L2	leading protein	15	74	15
PRT790_3_P37759	P37759	RMLB1_ECOLI	dTDP-glucose 4,6-dehydratase 1	leading protein	15	32	13
PRT790_3_P77735	P77735	YAJO_ECOLI	1-deoxyxylulose-5-phosphate synthase YajO	leading protein	15	47	15
PRT790_3_P33363	P33363	BGLX_ECOLI	Periplasmic beta-glucosidase	leading protein	15	21	15
PRT790_3_P0AG82	P0AG82	PSTS_ECOLI	Phosphate-binding protein PstS	leading protein	15	26	15
PRT790_3_P0AG16	P0AG16	PUR1_ECOLI	Amidophosphoribosyltransferase	leading protein	14	43	14
PRT790_3_P0AGD7	P0AGD7	SRP54_ECOLI	Signal recognition particle protein	leading protein	14	45	14
PRT790_3_P18843	P18843	NADE_ECOLI	NH(3)-dependent NAD(+) synthetase	leading protein	14	29	14
PRT790_3_P37636	P37636	MDTE_ECOLI	Multidrug resistance protein MdtE	leading protein	14	50	14
PRT790_3_P0A786	P0A786	PYRB_ECOLI	Aspartate carbamoyltransferase catalytic subunit	leading protein	14	71	14
PRT790_3_P42632	P42632	TDCE_ECOLI	PFL-like enzyme TdcE	leading protein	14	34	11
PRT790_3_P0A9B2	P0A9B2	G3P1_ECOLI	Glyceraldehyde-3-phosphate dehydrogenase A	leading protein	14	37	14
PRT790_3_P37648	P37648	YHJJ_ECOLI	Protein YhjJ	leading protein	14	22	14
PRT790_3_P0A9H7	P0A9H7	CFA_ECOLI	Cyclopropane-fatty-acyl-phospholipid synthase	leading protein	14	42	14
PRT790_3_P62707	P62707	GPMA_ECOLI	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	leading protein	14	177	14
PRT790_3_P08957	P08957	T1MK_ECOLI	Type I restriction enzyme EcoKI M protein	leading protein	14	28	14
PRT790_3_P0A9K3	P0A9K3	PHOL_ECOLI	PhoH-like protein	leading protein	14	33	14
PRT790_3_Q46851	Q46851	GPR_ECOLI	L-glyceraldehyde 3-phosphate reductase	leading protein	14	45	14
PRT790_3_P40120	P40120	OPGD_ECOLI	Glucans biosynthesis protein D	leading protein	14	22	14
PRT790_3_Q47146	Q47146	FADE_ECOLI	Acyl-coenzyme A dehydrogenase	leading protein	14	19	14
PRT790_3_P23865	P23865	PRC_ECOLI	Tail-specific protease	leading protein	14	19	14
