protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT797_1_Q9NTJ3	Q9NTJ3	SMC4_HUMAN	Structural maintenance of chromosomes protein 4	Representative isoform	27	67	27
PRT797_1_P68363	P68363	TBA1B_HUMAN	Tubulin alpha-1B chain	Representative isoform	27	340	0
PRT797_1_P13797	P13797	PLST_HUMAN	Plastin-3	Representative isoform	27	171	23
PRT797_1_Q99832	Q99832	TCPH_HUMAN	T-complex protein 1 subunit eta	Representative isoform	26	124	26
PRT797_1_P48643	P48643	TCPE_HUMAN	T-complex protein 1 subunit epsilon	Representative isoform	26	186	26
PRT797_1_O43707	O43707	ACTN4_HUMAN	Alpha-actinin-4	Representative isoform	26	91	16
PRT797_1_P27824	P27824	CALX_HUMAN	Calnexin	Representative isoform	25	183	24
PRT797_1_O95347	O95347	SMC2_HUMAN	Structural maintenance of chromosomes protein 2	Representative isoform	25	81	25
PRT797_1_P50991	P50991	TCPD_HUMAN	T-complex protein 1 subunit delta	Representative isoform	24	148	23
PRT797_1_O43491	O43491	E41L2_HUMAN	Band 4.1-like protein 2	Representative isoform	24	85	20
PRT797_1_P11940	P11940	PABP1_HUMAN	Polyadenylate-binding protein 1	Representative isoform	24	160	8
PRT797_1_P55884	P55884	EIF3B_HUMAN	Eukaryotic translation initiation factor 3 subunit B	Representative isoform	24	85	24
PRT797_1_P12956	P12956	XRCC6_HUMAN	X-ray repair cross-complementing protein 6	Representative isoform	24	136	24
PRT797_1_P68366	P68366	TBA4A_HUMAN	Tubulin alpha-4A chain	Representative isoform	24	256	4
PRT797_1_P35241	P35241	RADI_HUMAN	Radixin	Representative isoform	24	102	17
PRT797_1_P60174	P60174	TPIS_HUMAN	Triosephosphate isomerase	Representative isoform	24	189	24
PRT797_1_Q15046	Q15046	SYK_HUMAN	Lysine--tRNA ligase	Representative isoform	24	127	24
PRT797_1_P18206	P18206	VINC_HUMAN	Vinculin	Representative isoform	24	86	24
PRT797_1_P26641	P26641	EF1G_HUMAN	Elongation factor 1-gamma	Representative isoform	23	180	23
PRT797_1_P53621	P53621	COPA_HUMAN	Coatomer subunit alpha	Representative isoform	23	89	23
PRT797_1_Q16881	Q16881	TRXR1_HUMAN	Thioredoxin reductase 1, cytoplasmic	Representative isoform	23	138	21
PRT797_1_Q9P2E9	Q9P2E9	RRBP1_HUMAN	Ribosome-binding protein 1	Representative isoform	22	78	22
PRT797_1_P26639	P26639	SYTC_HUMAN	Threonine--tRNA ligase 1, cytoplasmic	Representative isoform	22	118	21
PRT797_1_Q01813	Q01813	PFKAP_HUMAN	ATP-dependent 6-phosphofructokinase, platelet type	Representative isoform	22	125	20
PRT797_1_P06748	P06748	NPM_HUMAN	Nucleophosmin	Representative isoform	22	204	22
PRT797_1_P49915	P49915	GUAA_HUMAN	GMP synthase [glutamine-hydrolyzing]	Representative isoform	22	157	22
PRT797_1_O43865	O43865	SAHH2_HUMAN	S-adenosylhomocysteine hydrolase-like protein 1	Representative isoform	22	191	12
PRT797_1_Q8WUM4	Q8WUM4	PDC6I_HUMAN	Programmed cell death 6-interacting protein	Representative isoform	22	62	22
PRT797_1_Q7Z6Z7	Q7Z6Z7	HUWE1_HUMAN	E3 ubiquitin-protein ligase HUWE1	Representative isoform	22	60	22
PRT797_1_P15924	P15924	DESP_HUMAN	Desmoplakin	Representative isoform	22	37	22
PRT797_1_O60506	O60506	HNRPQ_HUMAN	Heterogeneous nuclear ribonucleoprotein Q	Representative isoform	21	124	16
PRT797_1_Q13310	Q13310	PABP4_HUMAN	Polyadenylate-binding protein 4	Representative isoform	21	126	12
PRT797_1_P49368	P49368	TCPG_HUMAN	T-complex protein 1 subunit gamma	Representative isoform	21	894	21
PRT797_1_P07951	P07951	TPM2_HUMAN	Tropomyosin beta chain	Representative isoform	21	88	7
PRT797_1_Q9UQ80	Q9UQ80	PA2G4_HUMAN	Proliferation-associated protein 2G4	Representative isoform	21	90	21
PRT797_1_Q9P2J5	Q9P2J5	SYLC_HUMAN	Leucine--tRNA ligase, cytoplasmic	Representative isoform	21	73	21
PRT797_1_O75533	O75533	SF3B1_HUMAN	Splicing factor 3B subunit 1	Representative isoform	21	72	20
PRT797_1_Q14978	Q14978	NOLC1_HUMAN	Nucleolar and coiled-body phosphoprotein 1	Representative isoform	21	80	21
PRT797_1_P22102	P22102	PUR2_HUMAN	Trifunctional purine biosynthetic protein adenosine-3	Representative isoform	20	490	20
PRT797_1_P22234	P22234	PUR6_HUMAN	Multifunctional protein ADE2	Representative isoform	20	180	20
PRT797_1_P40227	P40227	TCPZ_HUMAN	T-complex protein 1 subunit zeta	Representative isoform	20	107	16
PRT797_1_P80723	P80723	BASP1_HUMAN	Brain acid soluble protein 1	Representative isoform	20	181	20
PRT797_1_Q86VP6	Q86VP6	CAND1_HUMAN	Cullin-associated NEDD8-dissociated protein 1	Representative isoform	20	74	19
PRT797_1_P63104	P63104	1433Z_HUMAN	14-3-3 protein zeta/delta	Representative isoform	20	130	14
PRT797_1_P16949	P16949	STMN1_HUMAN	Stathmin	Representative isoform	19	135	13
PRT797_1_Q01518	Q01518	CAP1_HUMAN	Adenylyl cyclase-associated protein 1	Representative isoform	19	98	19
PRT797_1_Q9Y4L1	Q9Y4L1	HYOU1_HUMAN	Hypoxia up-regulated protein 1	Representative isoform	19	71	19
PRT797_1_P15170	P15170	ERF3A_HUMAN	Eukaryotic peptide chain release factor GTP-binding subunit ERF3A	Representative isoform	19	63	7
PRT797_1_P25705	P25705	ATPA_HUMAN	ATP synthase subunit alpha, mitochondrial	Representative isoform	19	134	19
PRT797_1_P55060	P55060	XPO2_HUMAN	Exportin-2	Representative isoform	19	71	19
PRT797_1_P06744	P06744	G6PI_HUMAN	Glucose-6-phosphate isomerase	Representative isoform	19	113	19
PRT797_1_P05023	P05023	AT1A1_HUMAN	Sodium/potassium-transporting ATPase subunit alpha-1	Representative isoform	19	60	10
PRT797_1_Q14152	Q14152	EIF3A_HUMAN	Eukaryotic translation initiation factor 3 subunit A	Representative isoform	19	80	19
PRT797_1_P51858	P51858	HDGF_HUMAN	Hepatoma-derived growth factor	Representative isoform	19	135	18
PRT797_1_Q9H2G2	Q9H2G2	SLK_HUMAN	STE20-like serine/threonine-protein kinase	Representative isoform	19	218	18
PRT797_1_P26599	P26599	PTBP1_HUMAN	Polypyrimidine tract-binding protein 1	Representative isoform	19	110	14
PRT797_1_Q14103	Q14103	HNRPD_HUMAN	Heterogeneous nuclear ribonucleoprotein D0	Representative isoform	19	114	19
PRT797_1_P31946	P31946	1433B_HUMAN	14-3-3 protein beta/alpha	Representative isoform	18	132	12
PRT797_1_P54886	P54886	P5CS_HUMAN	Delta-1-pyrroline-5-carboxylate synthase	Representative isoform	18	76	18
PRT797_1_Q86UP2	Q86UP2	KTN1_HUMAN	Kinectin	Representative isoform	18	40	18
PRT797_1_P40926	P40926	MDHM_HUMAN	Malate dehydrogenase, mitochondrial	Representative isoform	18	116	18
PRT797_1_Q7L1Q6	Q7L1Q6	BZW1_HUMAN	Basic leucine zipper and W2 domain-containing protein 1	Representative isoform	18	69	15
PRT797_1_Q9Y265	Q9Y265	RUVB1_HUMAN	RuvB-like 1	Representative isoform	18	62	18
PRT797_1_P43243	P43243	MATR3_HUMAN	Matrin-3	Representative isoform	18	66	18
PRT797_1_P52209	P52209	6PGD_HUMAN	6-phosphogluconate dehydrogenase, decarboxylating	Representative isoform	18	73	18
PRT797_1_Q6PKG0	Q6PKG0	LARP1_HUMAN	La-related protein 1	Representative isoform	18	51	18
PRT797_1_P23588	P23588	IF4B_HUMAN	Eukaryotic translation initiation factor 4B	Representative isoform	18	88	17
PRT797_1_P78344	P78344	IF4G2_HUMAN	Eukaryotic translation initiation factor 4 gamma 2	Representative isoform	18	58	18
PRT797_1_Q92499	Q92499	DDX1_HUMAN	ATP-dependent RNA helicase DDX1	Representative isoform	17	66	17
PRT797_1_Q99615	Q99615	DNJC7_HUMAN	DnaJ homolog subfamily C member 7	Representative isoform	17	50	17
PRT797_1_P63267	P63267	ACTH_HUMAN	Actin, gamma-enteric smooth muscle	Representative isoform	17	390	3
PRT797_1_P62258	P62258	1433E_HUMAN	14-3-3 protein epsilon	Representative isoform	17	129	14
PRT797_1_Q9NZM1	Q9NZM1	MYOF_HUMAN	Myoferlin	Representative isoform	17	41	17
PRT797_1_Q96AE4	Q96AE4	FUBP1_HUMAN	Far upstream element-binding protein 1	Representative isoform	17	62	13
PRT797_1_Q01082	Q01082	SPTB2_HUMAN	Spectrin beta chain, non-erythrocytic 1	Representative isoform	17	41	13
PRT797_1_P40925	P40925	MDHC_HUMAN	Malate dehydrogenase, cytoplasmic	Representative isoform	17	78	17
PRT797_1_P08195	P08195	4F2_HUMAN	4F2 cell-surface antigen heavy chain	Representative isoform	17	56	17
PRT797_1_Q9HB71	Q9HB71	CYBP_HUMAN	Calcyclin-binding protein	Representative isoform	17	125	17
PRT797_1_Q13263	Q13263	TIF1B_HUMAN	Transcription intermediary factor 1-beta	Representative isoform	17	64	17
PRT797_1_P52701	P52701	MSH6_HUMAN	DNA mismatch repair protein Msh6	Representative isoform	16	52	16
PRT797_1_P23246	P23246	SFPQ_HUMAN	Splicing factor, proline- and glutamine-rich	Representative isoform	16	78	16
PRT797_1_P06753	P06753	TPM3_HUMAN	Tropomyosin alpha-3 chain	Representative isoform	16	88	2
PRT797_1_Q9NQW6	Q9NQW6	ANLN_HUMAN	Anillin	Representative isoform	16	53	16
PRT797_1_O60610	O60610	DIAP1_HUMAN	Protein diaphanous homolog 1	Representative isoform	16	49	16
PRT797_1_Q9UG63	Q9UG63	ABCF2_HUMAN	ATP-binding cassette sub-family F member 2	Representative isoform	16	78	16
PRT797_1_P16615	P16615	AT2A2_HUMAN	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2	Representative isoform	16	57	9
PRT797_1_Q8WWM7	Q8WWM7	ATX2L_HUMAN	Ataxin-2-like protein	Representative isoform	16	44	14
PRT797_1_P08133	P08133	ANXA6_HUMAN	Annexin A6	Representative isoform	16	75	16
PRT797_1_P14314	P14314	GLU2B_HUMAN	Glucosidase 2 subunit beta	Representative isoform	16	69	16
PRT797_1_P61978	P61978	HNRPK_HUMAN	Heterogeneous nuclear ribonucleoprotein K	Representative isoform	16	107	16
PRT797_1_Q9Y230	Q9Y230	RUVB2_HUMAN	RuvB-like 2	Representative isoform	16	149	16
PRT797_1_O43390	O43390	HNRPR_HUMAN	Heterogeneous nuclear ribonucleoprotein R	Representative isoform	16	91	11
PRT797_1_O75534	O75534	CSDE1_HUMAN	Cold shock domain-containing protein E1	Representative isoform	16	62	16
PRT797_1_O75643	O75643	U520_HUMAN	U5 small nuclear ribonucleoprotein 200 kDa helicase	Representative isoform	16	67	16
PRT797_1_P09651	P09651	ROA1_HUMAN	Heterogeneous nuclear ribonucleoprotein A1	Representative isoform	16	163	6
PRT797_1_P23526	P23526	SAHH_HUMAN	Adenosylhomocysteinase	Representative isoform	15	134	14
PRT797_1_P51572	P51572	BAP31_HUMAN	B-cell receptor-associated protein 31	Representative isoform	15	61	15
PRT797_1_P05787	P05787	K2C8_HUMAN	Keratin, type II cytoskeletal 8	Representative isoform	15	59	11
PRT797_1_Q9NY65	Q9NY65	TBA8_HUMAN	Tubulin alpha-8 chain	Representative isoform	15	154	1
PRT797_1_P07954	P07954	FUMH_HUMAN	Fumarate hydratase, mitochondrial	Representative isoform	15	57	15
PRT797_1_Q14697	Q14697	GANAB_HUMAN	Neutral alpha-glucosidase AB	Representative isoform	15	82	15
PRT797_1_O76021	O76021	RL1D1_HUMAN	Ribosomal L1 domain-containing protein 1	Representative isoform	15	40	15
PRT797_1_P09622	P09622	DLDH_HUMAN	Dihydrolipoyl dehydrogenase, mitochondrial	Representative isoform	15	78	15
PRT797_1_Q01105	Q01105	SET_HUMAN	Protein SET	Representative isoform	15	151	8
PRT797_1_P62195	P62195	PRS8_HUMAN	26S proteasome regulatory subunit 8	Representative isoform	15	65	14
PRT797_1_P62937	P62937	PPIA_HUMAN	Peptidyl-prolyl cis-trans isomerase A	Representative isoform	15	239	13
PRT797_1_Q08J23	Q08J23	NSUN2_HUMAN	RNA cytosine C(5)-methyltransferase NSUN2	Representative isoform	15	57	15
PRT797_1_Q9UHD1	Q9UHD1	CHRD1_HUMAN	Cysteine and histidine-rich domain-containing protein 1	Representative isoform	15	64	15
PRT797_1_Q05682	Q05682	CALD1_HUMAN	Caldesmon	Representative isoform	15	59	15
PRT797_1_Q9BXJ9	Q9BXJ9	NAA15_HUMAN	N-alpha-acetyltransferase 15, NatA auxiliary subunit	Representative isoform	15	36	14
PRT797_1_Q00341	Q00341	VIGLN_HUMAN	Vigilin	Representative isoform	15	45	15
PRT797_1_P29692	P29692	EF1D_HUMAN	Elongation factor 1-delta	Representative isoform	15	80	14
PRT797_1_Q92878	Q92878	RAD50_HUMAN	DNA repair protein RAD50	Representative isoform	15	39	15
PRT797_1_P60842	P60842	IF4A1_HUMAN	Eukaryotic initiation factor 4A-I	Representative isoform	15	129	10
PRT797_1_P40939	P40939	ECHA_HUMAN	Trifunctional enzyme subunit alpha, mitochondrial	Representative isoform	15	63	14
PRT797_1_Q9BQG0	Q9BQG0	MBB1A_HUMAN	Myb-binding protein 1A	Representative isoform	15	31	15
PRT797_1_O95831	O95831	AIFM1_HUMAN	Apoptosis-inducing factor 1, mitochondrial	Representative isoform	14	45	14
PRT797_1_Q15084	Q15084	PDIA6_HUMAN	Protein disulfide-isomerase A6	Representative isoform	14	75	14
PRT797_1_P25205	P25205	MCM3_HUMAN	DNA replication licensing factor MCM3	Representative isoform	14	53	14
PRT797_1_O00267	O00267	SPT5H_HUMAN	Transcription elongation factor SPT5	Representative isoform	14	42	14
PRT797_1_P48444	P48444	COPD_HUMAN	Coatomer subunit delta	Representative isoform	14	61	14
PRT797_1_P08237	P08237	PFKAM_HUMAN	ATP-dependent 6-phosphofructokinase, muscle type	Representative isoform	14	51	13
PRT797_1_P78347	P78347	GTF2I_HUMAN	General transcription factor II-I	Representative isoform	14	43	14
PRT797_1_P52272	P52272	HNRPM_HUMAN	Heterogeneous nuclear ribonucleoprotein M	Representative isoform	14	51	14
PRT797_1_P22626	P22626	ROA2_HUMAN	Heterogeneous nuclear ribonucleoproteins A2/B1	Representative isoform	14	127	12
PRT797_1_P50395	P50395	GDIB_HUMAN	Rab GDP dissociation inhibitor beta	Representative isoform	14	86	13
PRT797_1_P62913	P62913	RL11_HUMAN	60S ribosomal protein L11	Representative isoform	14	90	14
PRT797_1_P39748	P39748	FEN1_HUMAN	Flap endonuclease 1	Representative isoform	13	40	13
PRT797_1_Q15418	Q15418	KS6A1_HUMAN	Ribosomal protein S6 kinase alpha-1	Representative isoform	13	175	8
PRT797_1_O00148	O00148	DX39A_HUMAN	ATP-dependent RNA helicase DDX39A	Representative isoform	13	72	7
PRT797_1_P98082	P98082	DAB2_HUMAN	Disabled homolog 2	Representative isoform	13	70	13
PRT797_1_P06493	P06493	CDK1_HUMAN	Cyclin-dependent kinase 1	Representative isoform	13	109	12
PRT797_1_P23396	P23396	RS3_HUMAN	40S ribosomal protein S3	Representative isoform	13	102	13
PRT797_1_P31040	P31040	SDHA_HUMAN	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	Representative isoform	13	64	13
PRT797_1_Q9UNF0	Q9UNF0	PACN2_HUMAN	Protein kinase C and casein kinase substrate in neurons protein 2	Representative isoform	13	56	11
PRT797_1_Q15233	Q15233	NONO_HUMAN	Non-POU domain-containing octamer-binding protein	Representative isoform	13	58	13
PRT797_1_O60664	O60664	PLIN3_HUMAN	Perilipin-3	Representative isoform	13	70	13
PRT797_1_P54136	P54136	SYRC_HUMAN	Arginine--tRNA ligase, cytoplasmic	Representative isoform	13	79	12
PRT797_1_P43246	P43246	MSH2_HUMAN	DNA mismatch repair protein Msh2	Representative isoform	13	23	13
PRT797_1_P26640	P26640	SYVC_HUMAN	Valine--tRNA ligase	Representative isoform	13	40	13
PRT797_1_Q13509	Q13509	TBB3_HUMAN	Tubulin beta-3 chain	Representative isoform	13	79	1
PRT797_1_Q8NE71	Q8NE71	ABCF1_HUMAN	ATP-binding cassette sub-family F member 1	Representative isoform	13	39	13
PRT797_1_P18621	P18621	RL17_HUMAN	60S ribosomal protein L17	Representative isoform	13	98	13
PRT797_1_Q13619	Q13619	CUL4A_HUMAN	Cullin-4A	Representative isoform	13	49	7
PRT797_1_P32119	P32119	PRDX2_HUMAN	Peroxiredoxin-2	Representative isoform	13	61	11
PRT797_1_P11413	P11413	G6PD_HUMAN	Glucose-6-phosphate 1-dehydrogenase	Representative isoform	13	91	13
PRT797_1_P17812	P17812	PYRG1_HUMAN	CTP synthase 1	Representative isoform	13	47	12
PRT797_1_Q13838	Q13838	DX39B_HUMAN	Spliceosome RNA helicase DDX39B	Representative isoform	13	72	7
PRT797_1_P31947	P31947	1433S_HUMAN	14-3-3 protein sigma	Representative isoform	13	77	9
PRT797_1_P55327	P55327	TPD52_HUMAN	Tumor protein D52	Representative isoform	12	55	12
PRT797_1_P55265	P55265	DSRAD_HUMAN	Double-stranded RNA-specific adenosine deaminase	Representative isoform	12	37	12
PRT797_1_P51659	P51659	DHB4_HUMAN	Peroxisomal multifunctional enzyme type 2	Representative isoform	12	43	12
PRT797_1_Q07020	Q07020	RL18_HUMAN	60S ribosomal protein L18	Representative isoform	12	104	12
PRT797_1_P61160	P61160	ARP2_HUMAN	Actin-related protein 2	Representative isoform	12	437	12
PRT797_1_O15371	O15371	EIF3D_HUMAN	Eukaryotic translation initiation factor 3 subunit D	Representative isoform	12	36	12
PRT797_1_O43399	O43399	TPD54_HUMAN	Tumor protein D54	Representative isoform	12	47	12
PRT797_1_Q15293	Q15293	RCN1_HUMAN	Reticulocalbin-1	Representative isoform	12	116	12
PRT797_1_P30050	P30050	RL12_HUMAN	60S ribosomal protein L12	Representative isoform	12	64	12
PRT797_1_P78417	P78417	GSTO1_HUMAN	Glutathione S-transferase omega-1	Representative isoform	12	30	12
PRT797_1_Q14980	Q14980	NUMA1_HUMAN	Nuclear mitotic apparatus protein 1	Representative isoform	12	20	11
PRT797_1_Q96HN2	Q96HN2	SAHH3_HUMAN	Adenosylhomocysteinase 3	Representative isoform	12	149	2
PRT797_1_P30044	P30044	PRDX5_HUMAN	Peroxiredoxin-5, mitochondrial	Representative isoform	12	55	12
PRT797_1_P12814	P12814	ACTN1_HUMAN	Alpha-actinin-1	Representative isoform	12	40	2
PRT797_1_P34897	P34897	GLYM_HUMAN	Serine hydroxymethyltransferase, mitochondrial	Representative isoform	12	64	12
PRT797_1_O00425	O00425	IF2B3_HUMAN	Insulin-like growth factor 2 mRNA-binding protein 3	Representative isoform	12	28	11
PRT797_1_P00367	P00367	DHE3_HUMAN	Glutamate dehydrogenase 1, mitochondrial	Representative isoform	12	73	6
PRT797_1_Q99961	Q99961	SH3G1_HUMAN	Endophilin-A2	Representative isoform	12	35	8
PRT797_1_Q13085	Q13085	ACACA_HUMAN	Acetyl-CoA carboxylase 1	Representative isoform	12	153	8
PRT797_1_O43852	O43852	CALU_HUMAN	Calumenin	Representative isoform	12	80	11
PRT797_1_O75947	O75947	ATP5H_HUMAN	ATP synthase subunit d, mitochondrial	Representative isoform	12	48	12
PRT797_1_Q12797	Q12797	ASPH_HUMAN	Aspartyl/asparaginyl beta-hydroxylase	Representative isoform	12	51	12
PRT797_1_Q15459	Q15459	SF3A1_HUMAN	Splicing factor 3A subunit 1	Representative isoform	12	48	12
PRT797_1_O43776	O43776	SYNC_HUMAN	Asparagine--tRNA ligase, cytoplasmic	Representative isoform	12	48	12
PRT797_1_Q8WW12	Q8WW12	PCNP_HUMAN	PEST proteolytic signal-containing nuclear protein	Representative isoform	11	46	11
PRT797_1_P26373	P26373	RL13_HUMAN	60S ribosomal protein L13	Representative isoform	11	60	11
PRT797_1_P49321	P49321	NASP_HUMAN	Nuclear autoantigenic sperm protein	Representative isoform	11	39	11
PRT797_1_Q8N163	Q8N163	CCAR2_HUMAN	Cell cycle and apoptosis regulator protein 2	Representative isoform	11	50	11
PRT797_1_Q9Y520	Q9Y520	PRC2C_HUMAN	Protein PRRC2C	Representative isoform	11	21	11
PRT797_1_P31153	P31153	METK2_HUMAN	S-adenosylmethionine synthase isoform type-2	Representative isoform	11	44	9
PRT797_1_P62847	P62847	RS24_HUMAN	40S ribosomal protein S24	Representative isoform	11	134	11
PRT797_1_P12081	P12081	HARS1_HUMAN	Histidine--tRNA ligase, cytoplasmic	Representative isoform	11	21	11
PRT797_1_O60313	O60313	OPA1_HUMAN	Dynamin-like 120 kDa protein, mitochondrial	Representative isoform	11	28	11
PRT797_1_P17844	P17844	DDX5_HUMAN	Probable ATP-dependent RNA helicase DDX5	Representative isoform	11	52	10
PRT797_1_P00505	P00505	AATM_HUMAN	Aspartate aminotransferase, mitochondrial	Representative isoform	11	55	11
PRT797_1_P20290	P20290	BTF3_HUMAN	Transcription factor BTF3	Representative isoform	11	99	7
PRT797_1_Q13200	Q13200	PSMD2_HUMAN	26S proteasome non-ATPase regulatory subunit 2	Representative isoform	11	31	11
PRT797_1_P20839	P20839	IMDH1_HUMAN	Inosine-5'-monophosphate dehydrogenase 1	Representative isoform	11	55	11
PRT797_1_Q9NW13	Q9NW13	RBM28_HUMAN	RNA-binding protein 28	Representative isoform	11	24	11
PRT797_1_Q9NR30	Q9NR30	DDX21_HUMAN	Nucleolar RNA helicase 2	Representative isoform	11	36	11
PRT797_1_Q9UNF1	Q9UNF1	MAGD2_HUMAN	Melanoma-associated antigen D2	Representative isoform	11	24	10
PRT797_1_Q10471	Q10471	GALT2_HUMAN	Polypeptide N-acetylgalactosaminyltransferase 2	Representative isoform	11	53	11
PRT797_1_Q14974	Q14974	IMB1_HUMAN	Importin subunit beta-1	Representative isoform	11	43	11
PRT797_1_P07910	P07910	HNRPC_HUMAN	Heterogeneous nuclear ribonucleoproteins C1/C2	Representative isoform	11	42	6
PRT797_1_P10599	P10599	THIO_HUMAN	Thioredoxin	Representative isoform	11	84	11
PRT797_1_Q14240	Q14240	IF4A2_HUMAN	Eukaryotic initiation factor 4A-II	Representative isoform	11	80	6
PRT797_1_O60869	O60869	EDF1_HUMAN	Endothelial differentiation-related factor 1	Representative isoform	11	50	11
PRT797_1_O60271	O60271	JIP4_HUMAN	C-Jun-amino-terminal kinase-interacting protein 4	Representative isoform	11	22	11
PRT797_1_Q12906	Q12906	ILF3_HUMAN	Interleukin enhancer-binding factor 3	Representative isoform	11	45	8
PRT797_1_O15042	O15042	SR140_HUMAN	U2 snRNP-associated SURP motif-containing protein	Representative isoform	11	23	11
PRT797_1_P43487	P43487	RANG_HUMAN	Ran-specific GTPase-activating protein	Representative isoform	11	62	11
PRT797_1_P17858	P17858	PFKAL_HUMAN	ATP-dependent 6-phosphofructokinase, liver type	Representative isoform	11	69	10
PRT797_1_O43395	O43395	PRPF3_HUMAN	U4/U6 small nuclear ribonucleoprotein Prp3	Representative isoform	10	34	10
PRT797_1_P30040	P30040	ERP29_HUMAN	Endoplasmic reticulum resident protein 29	Representative isoform	10	43	10
PRT797_1_P43686	P43686	PRS6B_HUMAN	26S proteasome regulatory subunit 6B	Representative isoform	10	73	10
PRT797_1_P55209	P55209	NP1L1_HUMAN	Nucleosome assembly protein 1-like 1	Representative isoform	10	33	9
PRT797_1_P56192	P56192	SYMC_HUMAN	Methionine--tRNA ligase, cytoplasmic	Representative isoform	10	36	10
PRT797_1_Q9BXP5	Q9BXP5	SRRT_HUMAN	Serrate RNA effector molecule homolog	Representative isoform	10	34	10
