protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT825_6_Q9Z2I8	Q9Z2I8	SUCB2_MOUSE	Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial	Representative isoform	18	71	15
PRT825_6_Q8BH86	Q8BH86	GLUCM_MOUSE	D-glutamate cyclase, mitochondrial	Representative isoform	17	27	0
PRT825_6_Q8BFR5	Q8BFR5	EFTU_MOUSE	Elongation factor Tu, mitochondrial	Representative isoform	17	33	7
PRT825_6_Q8R146	Q8R146	APEH_MOUSE	Acylamino-acid-releasing enzyme	Representative isoform	16	31	0
PRT825_6_Q91XE0	Q91XE0	GLYAT_MOUSE	Glycine N-acyltransferase	Representative isoform	16	64	16
PRT825_6_Q9DBG3	Q9DBG3	AP2B1_MOUSE	AP-2 complex subunit beta	Representative isoform	16	20	0
PRT825_6_Q63880	Q63880	EST3A_MOUSE	Carboxylesterase 3A	Representative isoform	15	34	8
PRT825_6_Q9D6R2	Q9D6R2	IDH3A_MOUSE	Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	Representative isoform	15	42	0
PRT825_6_Q60866	Q60866	PTER_MOUSE	Phosphotriesterase-related protein	Representative isoform	14	38	1
PRT825_6_Q9D2G2	Q9D2G2	ODO2_MOUSE	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	Representative isoform	14	45	14
PRT825_6_O88587	O88587	COMT_MOUSE	Catechol O-methyltransferase	Representative isoform	14	23	7
PRT825_6_P55264	P55264	ADK_MOUSE	Adenosine kinase	Representative isoform	13	42	4
PRT825_6_O08601	O08601	MTP_MOUSE	Microsomal triglyceride transfer protein large subunit	Representative isoform	13	15	13
PRT825_6_Q5U5V2	Q5U5V2	HYKK_MOUSE	Hydroxylysine kinase	Representative isoform	12	33	12
PRT825_6_P61979	P61979	HNRPK_MOUSE	Heterogeneous nuclear ribonucleoprotein K	Representative isoform	12	33	0
PRT825_6_Q8BTM8	Q8BTM8	FLNA_MOUSE	Filamin-A	Representative isoform	12	13	0
PRT825_6_Q91VM9	Q91VM9	IPYR2_MOUSE	Inorganic pyrophosphatase 2, mitochondrial	Representative isoform	12	25	1
PRT825_6_P68254	P68254	1433T_MOUSE	14-3-3 protein theta	Representative isoform	11	35	6
PRT825_6_Q91ZJ5	Q91ZJ5	UGPA_MOUSE	UTP--glucose-1-phosphate uridylyltransferase	Representative isoform	11	22	11
PRT825_6_P11983	P11983	TCPA_MOUSE	T-complex protein 1 subunit alpha	Representative isoform	11	17	8
PRT825_6_P99029	P99029	PRDX5_MOUSE	Peroxiredoxin-5, mitochondrial	Representative isoform	11	80	0
PRT825_6_P58771	P58771	TPM1_MOUSE	Tropomyosin alpha-1 chain	Representative isoform	11	23	0
PRT825_6_Q9CQV8	Q9CQV8	1433B_MOUSE	14-3-3 protein beta/alpha	Representative isoform	10	33	0
PRT825_6_P47791	P47791	GSHR_MOUSE	Glutathione reductase, mitochondrial	Representative isoform	10	23	10
PRT825_6_Q3TW96	Q3TW96	UAP1L_MOUSE	UDP-N-acetylhexosamine pyrophosphorylase-like protein 1	Representative isoform	10	16	9
PRT825_6_Q8VCU1	Q8VCU1	EST3B_MOUSE	Carboxylesterase 3B	Representative isoform	10	23	3
PRT825_6_Q3UPL0	Q3UPL0	SC31A_MOUSE	Protein transport protein Sec31A	Representative isoform	10	16	2
PRT825_6_Q9WTP6	Q9WTP6	KAD2_MOUSE	Adenylate kinase 2, mitochondrial	Representative isoform	10	30	7
PRT825_6_Q3UNZ8	Q3UNZ8	QORL2_MOUSE	Quinone oxidoreductase-like protein 2	Representative isoform	10	22	1
PRT825_6_P10630	P10630	IF4A2_MOUSE	Eukaryotic initiation factor 4A-II	Representative isoform	10	24	0
PRT825_6_Q8VDK1	Q8VDK1	NIT1_MOUSE	Deaminated glutathione amidase	Representative isoform	10	17	5
PRT825_6_O88569	O88569	ROA2_MOUSE	Heterogeneous nuclear ribonucleoproteins A2/B1	Representative isoform	10	24	5
PRT825_6_P17710	P17710	HXK1_MOUSE	Hexokinase-1	Representative isoform	10	12	0
PRT825_6_Q68FL4	Q68FL4	SAHH3_MOUSE	Putative adenosylhomocysteinase 3	Representative isoform	9	15	0
PRT825_6_Q9Z1Z0	Q9Z1Z0	USO1_MOUSE	General vesicular transport factor p115	Representative isoform	9	14	9
PRT825_6_Q8BGA8	Q8BGA8	ACSM5_MOUSE	Acyl-coenzyme A synthetase ACSM5, mitochondrial	Representative isoform	9	14	3
PRT825_6_Q71RI9	Q71RI9	KAT3_MOUSE	Kynurenine--oxoglutarate transaminase 3	Representative isoform	9	16	5
PRT825_6_Q8QZR3	Q8QZR3	EST2A_MOUSE	Pyrethroid hydrolase Ces2a	Representative isoform	9	15	6
PRT825_6_Q61699	Q61699	HS105_MOUSE	Heat shock protein 105 kDa	Representative isoform	9	15	0
PRT825_6_P98078	P98078	DAB2_MOUSE	Disabled homolog 2	Representative isoform	9	18	0
PRT825_6_Q9CPV4	Q9CPV4	GLOD4_MOUSE	Glyoxalase domain-containing protein 4	Representative isoform	8	14	1
PRT825_6_Q9WV92	Q9WV92	E41L3_MOUSE	Band 4.1-like protein 3	Representative isoform	8	9	0
PRT825_6_G5E8K5	G5E8K5	ANK3_MOUSE	Ankyrin-3	Representative isoform	8	9	0
PRT825_6_Q8VEK3	Q8VEK3	HNRPU_MOUSE	Heterogeneous nuclear ribonucleoprotein U	Representative isoform	8	13	8
PRT825_6_P47757	P47757	CAPZB_MOUSE	F-actin-capping protein subunit beta	Representative isoform	8	17	0
PRT825_6_Q8K1M6	Q8K1M6	DNM1L_MOUSE	Dynamin-1-like protein	Representative isoform	8	8	0
PRT825_6_Q9D6Y7	Q9D6Y7	MSRA_MOUSE	Mitochondrial peptide methionine sulfoxide reductase	Representative isoform	8	28	1
PRT825_6_Q8BG05	Q8BG05	ROA3_MOUSE	Heterogeneous nuclear ribonucleoprotein A3	Representative isoform	8	11	0
PRT825_6_P58774	P58774	TPM2_MOUSE	Tropomyosin beta chain	Representative isoform	7	17	0
PRT825_6_Q8K023	Q8K023	AKC1H_MOUSE	Aldo-keto reductase family 1 member C18	Representative isoform	7	26	1
PRT825_6_Q9JMH6	Q9JMH6	TRXR1_MOUSE	Thioredoxin reductase 1, cytoplasmic	Representative isoform	7	10	5
PRT825_6_Q8R0N6	Q8R0N6	HOT_MOUSE	Hydroxyacid-oxoacid transhydrogenase, mitochondrial	Representative isoform	7	8	0
PRT825_6_Q9QYG0	Q9QYG0	NDRG2_MOUSE	Protein NDRG2	Representative isoform	6	8	1
PRT825_6_Q9WU78	Q9WU78	PDC6I_MOUSE	Programmed cell death 6-interacting protein	Representative isoform	6	8	6
PRT825_6_P57776	P57776	EF1D_MOUSE	Elongation factor 1-delta	Representative isoform	6	19	0
PRT825_6_Q9QYC0	Q9QYC0	ADDA_MOUSE	Alpha-adducin	Representative isoform	6	8	0
PRT825_6_Q99KB8	Q99KB8	GLO2_MOUSE	Hydroxyacylglutathione hydrolase, mitochondrial	Representative isoform	6	12	0
PRT825_6_Q60932	Q60932	VDAC1_MOUSE	Voltage-dependent anion-selective channel protein 1	Representative isoform	6	8	1
PRT825_6_P17426	P17426	AP2A1_MOUSE	AP-2 complex subunit alpha-1	Representative isoform	6	9	1
PRT825_6_Q3TLP5	Q3TLP5	ECHD2_MOUSE	Enoyl-CoA hydratase domain-containing protein 2, mitochondrial	Representative isoform	6	16	1
PRT825_6_P97447	P97447	FHL1_MOUSE	Four and a half LIM domains protein 1	Representative isoform	5	5	0
PRT825_6_Q9CZ44	Q9CZ44	NSF1C_MOUSE	NSFL1 cofactor p47	Representative isoform	5	7	0
PRT825_6_Q9EQ06	Q9EQ06	DHB11_MOUSE	Estradiol 17-beta-dehydrogenase 11	Representative isoform	5	8	4
PRT825_6_Q6IRU5	Q6IRU5	CLCB_MOUSE	Clathrin light chain B	Representative isoform	5	10	2
PRT825_6_Q5SW19	Q5SW19	CLU_MOUSE	Clustered mitochondria protein homolog	Representative isoform	5	5	0
PRT825_6_P53996	P53996	CNBP_MOUSE	Cellular nucleic acid-binding protein	Representative isoform	5	6	0
PRT825_6_A2AJL3	A2AJL3	FGGY_MOUSE	FGGY carbohydrate kinase domain-containing protein	Representative isoform	5	5	0
PRT825_6_Q91WT9	Q91WT9	CBS_MOUSE	Cystathionine beta-synthase	Representative isoform	5	13	1
PRT825_6_P49312	P49312	ROA1_MOUSE	Heterogeneous nuclear ribonucleoprotein A1	Representative isoform	5	6	0
PRT825_6_P40336	P40336	VP26A_MOUSE	Vacuolar protein sorting-associated protein 26A	Representative isoform	5	7	1
PRT825_6_Q7TMK9	Q7TMK9	HNRPQ_MOUSE	Heterogeneous nuclear ribonucleoprotein Q	Representative isoform	5	6	0
PRT825_6_A3KMP2	A3KMP2	TTC38_MOUSE	Tetratricopeptide repeat protein 38	Representative isoform	5	9	3
PRT825_6_Q8BHN3	Q8BHN3	GANAB_MOUSE	Neutral alpha-glucosidase AB	Representative isoform	5	8	5
PRT825_6_P50171	P50171	DHB8_MOUSE	Estradiol 17-beta-dehydrogenase 8	Representative isoform	5	5	1
PRT825_6_P13020	P13020	GELS_MOUSE	Gelsolin	Representative isoform	5	7	1
PRT825_6_Q6P3A8	Q6P3A8	ODBB_MOUSE	2-oxoisovalerate dehydrogenase subunit beta, mitochondrial	Representative isoform	4	6	4
PRT825_6_Q64737	Q64737	PUR2_MOUSE	Trifunctional purine biosynthetic protein adenosine-3	Representative isoform	4	4	3
PRT825_6_E9PV24	E9PV24	FIBA_MOUSE	Fibrinogen alpha chain	Representative isoform	4	7	4
PRT825_6_O88343	O88343	S4A4_MOUSE	Electrogenic sodium bicarbonate cotransporter 1	Representative isoform	4	5	0
PRT825_6_Q9WUR2	Q9WUR2	ECI2_MOUSE	Enoyl-CoA delta isomerase 2, mitochondrial	Representative isoform	4	6	0
PRT825_6_P97823	P97823	LYPA1_MOUSE	Acyl-protein thioesterase 1	Representative isoform	4	8	0
PRT825_6_P50429	P50429	ARSB_MOUSE	Arylsulfatase B	Representative isoform	4	4	0
PRT825_6_Q8R050	Q8R050	ERF3A_MOUSE	Eukaryotic peptide chain release factor GTP-binding subunit ERF3A	Representative isoform	4	5	2
PRT825_6_D3Z7P3	D3Z7P3	GLSK_MOUSE	Glutaminase kidney isoform, mitochondrial	Representative isoform	4	4	0
PRT825_6_O08677	O08677	KNG1_MOUSE	Kininogen-1	Representative isoform	4	6	0
PRT825_6_Q3ULJ0	Q3ULJ0	GPD1L_MOUSE	Glycerol-3-phosphate dehydrogenase 1-like protein	Representative isoform	4	6	1
PRT825_6_Q9QZ88	Q9QZ88	VPS29_MOUSE	Vacuolar protein sorting-associated protein 29	Representative isoform	4	5	0
PRT825_6_Q60605	Q60605	MYL6_MOUSE	Myosin light polypeptide 6	Representative isoform	4	10	0
PRT825_6_Q99P30	Q99P30	NUDT7_MOUSE	Peroxisomal coenzyme A diphosphatase NUDT7	Representative isoform	4	7	4
PRT825_6_O08788	O08788	DCTN1_MOUSE	Dynactin subunit 1	Representative isoform	4	4	0
PRT825_6_P50580	P50580	PA2G4_MOUSE	Proliferation-associated protein 2G4	Representative isoform	4	6	4
PRT825_6_Q9CZ42	Q9CZ42	NNRD_MOUSE	ATP-dependent (S)-NAD(P)H-hydrate dehydratase	Representative isoform	4	5	0
PRT825_6_Q6PDN3	Q6PDN3	MYLK_MOUSE	Myosin light chain kinase, smooth muscle	Representative isoform	4	4	0
PRT825_6_Q8C5H8	Q8C5H8	NAKD2_MOUSE	NAD kinase 2, mitochondrial	Representative isoform	4	4	0
PRT825_6_Q9Z2X1	Q9Z2X1	HNRPF_MOUSE	Heterogeneous nuclear ribonucleoprotein F	Representative isoform	4	12	0
PRT825_6_Q9Z204	Q9Z204	HNRPC_MOUSE	Heterogeneous nuclear ribonucleoproteins C1/C2	Representative isoform	4	6	2
PRT825_6_Q60604	Q60604	ADSV_MOUSE	Adseverin	Representative isoform	4	5	4
PRT825_6_Q62393	Q62393	TPD52_MOUSE	Tumor protein D52	Representative isoform	4	6	0
PRT825_6_P32921	P32921	SYWC_MOUSE	Tryptophan--tRNA ligase, cytoplasmic	Representative isoform	3	5	3
PRT825_6_P48722	P48722	HS74L_MOUSE	Heat shock 70 kDa protein 4L	Representative isoform	3	7	0
PRT825_6_Q61990	Q61990	PCBP2_MOUSE	Poly(rC)-binding protein 2	Representative isoform	3	8	0
PRT825_6_Q9R0Y5	Q9R0Y5	KAD1_MOUSE	Adenylate kinase isoenzyme 1	Representative isoform	3	5	1
PRT825_6_Q99JY3	Q99JY3	GIMA4_MOUSE	GTPase IMAP family member 4	Representative isoform	3	4	2
PRT825_6_Q9R0M5	Q9R0M5	TPK1_MOUSE	Thiamin pyrophosphokinase 1	Representative isoform	3	5	3
PRT825_6_Q9QYB5	Q9QYB5	ADDG_MOUSE	Gamma-adducin	Representative isoform	3	4	0
PRT825_6_Q9WUK2	Q9WUK2	IF4H_MOUSE	Eukaryotic translation initiation factor 4H	Representative isoform	3	3	3
PRT825_6_Q99K30	Q99K30	ES8L2_MOUSE	Epidermal growth factor receptor kinase substrate 8-like protein 2	Representative isoform	3	3	3
PRT825_6_Q9EST5	Q9EST5	AN32B_MOUSE	Acidic leucine-rich nuclear phosphoprotein 32 family member B	Representative isoform	3	5	2
PRT825_6_P82343	P82343	RENBP_MOUSE	N-acylglucosamine 2-epimerase	Representative isoform	3	3	0
PRT825_6_P39054	P39054	DYN2_MOUSE	Dynamin-2	Representative isoform	3	3	0
PRT825_6_Q9JM62	Q9JM62	REEP6_MOUSE	Receptor expression-enhancing protein 6	Representative isoform	3	5	2
PRT825_6_P35279	P35279	RAB6A_MOUSE	Ras-related protein Rab-6A	Representative isoform	3	9	0
PRT825_6_Q9Z2H5	Q9Z2H5	E41L1_MOUSE	Band 4.1-like protein 1	Representative isoform	3	3	0
PRT825_6_P60766	P60766	CDC42_MOUSE	Cell division control protein 42 homolog	Representative isoform	3	5	3
PRT825_6_Q60668	Q60668	HNRPD_MOUSE	Heterogeneous nuclear ribonucleoprotein D0	Representative isoform	3	12	0
PRT825_6_Q9DCN2	Q9DCN2	NB5R3_MOUSE	NADH-cytochrome b5 reductase 3	Representative isoform	3	5	0
PRT825_6_P63005	P63005	LIS1_MOUSE	Platelet-activating factor acetylhydrolase IB subunit alpha	Representative isoform	2	3	2
PRT825_6_Q9D358	Q9D358	PPAC_MOUSE	Low molecular weight phosphotyrosine protein phosphatase	Representative isoform	2	4	0
PRT825_6_Q9EQU5	Q9EQU5	SET_MOUSE	Protein SET	Representative isoform	2	4	0
PRT825_6_P47857	P47857	PFKAM_MOUSE	ATP-dependent 6-phosphofructokinase, muscle type	Representative isoform	2	2	2
PRT825_6_Q9WTI7	Q9WTI7	MYO1C_MOUSE	Unconventional myosin-Ic	Representative isoform	2	2	2
PRT825_6_P55014	P55014	S12A1_MOUSE	Solute carrier family 12 member 1	Representative isoform	2	2	0
PRT825_6_Q9QZS5	Q9QZS5	SGK2_MOUSE	Serine/threonine-protein kinase Sgk2	Representative isoform	2	2	2
PRT825_6_Q9JLT4	Q9JLT4	TRXR2_MOUSE	Thioredoxin reductase 2, mitochondrial	Representative isoform	2	3	0
PRT825_6_Q8R317	Q8R317	UBQL1_MOUSE	Ubiquilin-1	Representative isoform	2	2	1
PRT825_6_Q8BFY9	Q8BFY9	TNPO1_MOUSE	Transportin-1	Representative isoform	2	2	0
PRT825_6_O08795	O08795	GLU2B_MOUSE	Glucosidase 2 subunit beta	Representative isoform	2	3	2
PRT825_6_Q60936	Q60936	COQ8A_MOUSE	Atypical kinase COQ8A, mitochondrial	Representative isoform	2	2	1
PRT825_6_Q64152	Q64152	BTF3_MOUSE	Transcription factor BTF3	Representative isoform	2	2	2
PRT825_6_Q9D0E1	Q9D0E1	HNRPM_MOUSE	Heterogeneous nuclear ribonucleoprotein M	Representative isoform	2	2	0
PRT825_6_Q76LS9	Q76LS9	MINY1_MOUSE	Ubiquitin carboxyl-terminal hydrolase MINDY-1	Representative isoform	2	2	2
PRT825_6_Q99J39	Q99J39	DCMC_MOUSE	Malonyl-CoA decarboxylase, mitochondrial	Representative isoform	2	2	2
PRT825_6_O35226	O35226	PSMD4_MOUSE	26S proteasome non-ATPase regulatory subunit 4	Representative isoform	2	3	2
PRT825_6_Q8VDQ1	Q8VDQ1	PTGR2_MOUSE	Prostaglandin reductase 2	Representative isoform	2	5	0
PRT825_6_O70325	O70325	GPX4_MOUSE	Phospholipid hydroperoxide glutathione peroxidase	Representative isoform	2	3	0
PRT825_6_Q64010	Q64010	CRK_MOUSE	Adapter molecule crk	Representative isoform	2	3	1
PRT825_6_O35423	O35423	SPYA_MOUSE	Serine--pyruvate aminotransferase, mitochondrial	Representative isoform	2	2	2
PRT825_6_Q8VDG5	Q8VDG5	PPCS_MOUSE	Phosphopantothenate--cysteine ligase	Representative isoform	2	3	2
PRT825_6_Q6P069	Q6P069	SORCN_MOUSE	Sorcin	Representative isoform	2	3	2
PRT825_6_Q8BJU0	Q8BJU0	SGTA_MOUSE	Small glutamine-rich tetratricopeptide repeat-containing protein alpha	Representative isoform	2	2	0
PRT825_6_P62849	P62849	RS24_MOUSE	40S ribosomal protein S24	Representative isoform	2	3	0
PRT825_6_Q61029	Q61029	LAP2B_MOUSE	Lamina-associated polypeptide 2, isoforms beta/delta/epsilon/gamma	Representative isoform	2	2	0
PRT825_6_Q9D1D4	Q9D1D4	TMEDA_MOUSE	Transmembrane emp24 domain-containing protein 10	Representative isoform	2	2	0
PRT825_6_Q7M6Y3	Q7M6Y3	PICAL_MOUSE	Phosphatidylinositol-binding clathrin assembly protein	Representative isoform	2	2	0
PRT825_6_Q9JLB0	Q9JLB0	MPP6_MOUSE	MAGUK p55 subfamily member 6	Representative isoform	2	2	1
PRT825_6_Q3URE1	Q3URE1	ACSF3_MOUSE	Malonate--CoA ligase ACSF3, mitochondrial	Representative isoform	2	2	0
PRT825_6_O08573	O08573	LEG9_MOUSE	Galectin-9	Representative isoform	2	2	0
PRT825_6_Q99KN9	Q99KN9	EPN4_MOUSE	Clathrin interactor 1	Representative isoform	2	2	0
PRT825_6_P48193	P48193	41_MOUSE	Protein 4.1	Representative isoform	2	2	0
PRT825_6_Q9CY58	Q9CY58	PAIRB_MOUSE	Plasminogen activator inhibitor 1 RNA-binding protein	Representative isoform	2	2	0
PRT825_6_P61202	P61202	CSN2_MOUSE	COP9 signalosome complex subunit 2	Representative isoform	1	1	0
PRT825_6_Q9CZY3	Q9CZY3	UB2V1_MOUSE	Ubiquitin-conjugating enzyme E2 variant 1	Representative isoform	1	2	0
PRT825_6_Q9Z0P4	Q9Z0P4	PALM_MOUSE	Paralemmin-1	Representative isoform	1	2	0
PRT825_6_Q810B6	Q810B6	ANFY1_MOUSE	Rabankyrin-5	Representative isoform	1	1	1
PRT825_6_Q62318	Q62318	TIF1B_MOUSE	Transcription intermediary factor 1-beta	Representative isoform	1	1	1
PRT825_6_Q9JHK4	Q9JHK4	PGTA_MOUSE	Geranylgeranyl transferase type-2 subunit alpha	Representative isoform	1	1	1
PRT825_6_A2A8Z1	A2A8Z1	OSBL9_MOUSE	Oxysterol-binding protein-related protein 9	Representative isoform	1	1	0
PRT825_6_P27546	P27546	MAP4_MOUSE	Microtubule-associated protein 4	Representative isoform	1	1	1
PRT825_6_Q8R001	Q8R001	MARE2_MOUSE	Microtubule-associated protein RP/EB family member 2	Representative isoform	1	1	0
PRT825_6_A2AJ88	A2AJ88	PLPL7_MOUSE	Patatin-like phospholipase domain-containing protein 7	Representative isoform	1	1	1
PRT825_6_Q9D9V3	Q9D9V3	ECHD1_MOUSE	Ethylmalonyl-CoA decarboxylase	Representative isoform	1	1	0
PRT825_6_O09012	O09012	PEX5_MOUSE	Peroxisomal targeting signal 1 receptor	Representative isoform	1	1	0
PRT825_6_Q9ES64	Q9ES64	USH1C_MOUSE	Harmonin	Representative isoform	1	1	0
PRT825_6_P39061	P39061	COIA1_MOUSE	Collagen alpha-1(XVIII) chain	Representative isoform	1	1	0
PRT825_6_A2A935	A2A935	PRD16_MOUSE	Histone-lysine N-methyltransferase PRDM16	Representative isoform	1	1	0
PRT825_6_Q6P2L7	Q6P2L7	CASC4_MOUSE	Protein CASC4	Representative isoform	1	1	0
PRT825_6_Q99LD4	Q99LD4	CSN1_MOUSE	COP9 signalosome complex subunit 1	Representative isoform	1	1	0
PRT825_6_Q64213	Q64213	SF01_MOUSE	Splicing factor 1	Representative isoform	1	1	0
PRT825_6_Q99PP6	Q99PP6	TR34A_MOUSE	Tripartite motif-containing protein 34A	Representative isoform	1	1	0
PRT825_6_Q99L60	Q99L60	VATC2_MOUSE	V-type proton ATPase subunit C 2	Representative isoform	1	1	0
PRT825_6_Q9D394	Q9D394	RUFY3_MOUSE	Protein RUFY3	Representative isoform	1	1	0
PRT825_6_O55143	O55143	AT2A2_MOUSE	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2	Representative isoform	1	1	1
PRT825_6_Q6PDM2	Q6PDM2	SRSF1_MOUSE	Serine/arginine-rich splicing factor 1	Representative isoform	1	1	0
PRT825_6_Q8CCB4	Q8CCB4	VPS53_MOUSE	Vacuolar protein sorting-associated protein 53 homolog	Representative isoform	1	2	0
PRT825_6_P28650	P28650	PURA1_MOUSE	Adenylosuccinate synthetase isozyme 1	Representative isoform	1	1	0
PRT825_6_P11881	P11881	ITPR1_MOUSE	Inositol 1,4,5-trisphosphate receptor type 1	Representative isoform	1	1	0
PRT825_6_Q9QZX7	Q9QZX7	SRR_MOUSE	Serine racemase	Representative isoform	1	1	1
PRT825_6_Q7TPH6	Q7TPH6	MYCB2_MOUSE	E3 ubiquitin-protein ligase MYCBP2	Representative isoform	1	1	0
PRT825_6_Q7TNG5	Q7TNG5	EMAL2_MOUSE	Echinoderm microtubule-associated protein-like 2	Representative isoform	1	1	0
PRT825_6_Q9ES97	Q9ES97	RTN3_MOUSE	Reticulon-3	Representative isoform	1	2	1
PRT825_6_Q4U2R1	Q4U2R1	HERC2_MOUSE	E3 ubiquitin-protein ligase HERC2	Representative isoform	1	1	1
PRT825_6_P28659	P28659	CELF1_MOUSE	CUGBP Elav-like family member 1	Representative isoform	1	1	0
PRT825_6_Q6P2L6	Q6P2L6	NSD3_MOUSE	Histone-lysine N-methyltransferase NSD3	Representative isoform	1	1	0
PRT825_6_Q8BGJ9	Q8BGJ9	U2AF4_MOUSE	Splicing factor U2AF 26 kDa subunit	Representative isoform	1	1	0
PRT825_6_Q8K2C7	Q8K2C7	OS9_MOUSE	Protein OS-9	Representative isoform	1	1	0
PRT825_6_P20065	P20065	TYB4_MOUSE	Thymosin beta-4	Representative isoform	1	5	1
PRT825_6_Q8C1B7	Q8C1B7	SEP11_MOUSE	Septin-11	Representative isoform	1	1	0
PRT825_6_Q9WU42	Q9WU42	NCOR2_MOUSE	Nuclear receptor corepressor 2	Representative isoform	1	1	0
PRT825_6_Q9JII5	Q9JII5	DAZP1_MOUSE	DAZ-associated protein 1	Representative isoform	1	1	0
PRT825_6_Q9CZ30	Q9CZ30	OLA1_MOUSE	Obg-like ATPase 1	Representative isoform	1	1	0
PRT825_6_Q6NZJ6	Q6NZJ6	IF4G1_MOUSE	Eukaryotic translation initiation factor 4 gamma 1	Representative isoform	1	1	0
PRT825_6_Q8BHG2	Q8BHG2	CZIB_MOUSE	CXXC motif containing zinc binding protein	Representative isoform	1	1	0
PRT825_6_Q9JJV2	Q9JJV2	PROF2_MOUSE	Profilin-2	Representative isoform	1	1	0
PRT825_6_Q14DH7	Q14DH7	ACSS3_MOUSE	Acyl-CoA synthetase short-chain family member 3, mitochondrial	Representative isoform	1	1	1
PRT825_6_P10852	P10852	4F2_MOUSE	4F2 cell-surface antigen heavy chain	Representative isoform	1	1	0
PRT825_6_Q921M4	Q921M4	GOGA2_MOUSE	Golgin subfamily A member 2	Representative isoform	1	1	0
PRT825_6_Q9QZZ4	Q9QZZ4	MYO15_MOUSE	Unconventional myosin-XV	Representative isoform	1	1	0
PRT825_6_Q9R1T2	Q9R1T2	SAE1_MOUSE	SUMO-activating enzyme subunit 1	Representative isoform	1	1	1
PRT825_6_Q8BL97	Q8BL97	SRSF7_MOUSE	Serine/arginine-rich splicing factor 7	Representative isoform	1	1	0
PRT825_6_Q8VDM6	Q8VDM6	HNRL1_MOUSE	Heterogeneous nuclear ribonucleoprotein U-like protein 1	Representative isoform	1	1	1
PRT825_6_O08583	O08583	THOC4_MOUSE	THO complex subunit 4	Representative isoform	1	1	0
PRT825_6_O70133	O70133	DHX9_MOUSE	ATP-dependent RNA helicase A	Representative isoform	1	1	0
PRT825_6_Q9QXJ1	Q9QXJ1	APBB1_MOUSE	Amyloid-beta A4 precursor protein-binding family B member 1	Representative isoform	1	1	0
PRT825_6_Q9JLZ3	Q9JLZ3	AUHM_MOUSE	Methylglutaconyl-CoA hydratase, mitochondrial	Representative isoform	1	2	0
PRT825_6_Q8C181	Q8C181	MBNL2_MOUSE	Muscleblind-like protein 2	Representative isoform	1	1	0
PRT825_6_Q3UH53	Q3UH53	SDK1_MOUSE	Protein sidekick-1	Representative isoform	1	2	1
