protein_id	accession	symbol	name	protein_type	pep_count	psm_count	uniq_pep_count
PRT869_1_O43390	O43390	HNRPR_HUMAN	Heterogeneous nuclear ribonucleoprotein R	Representative isoform	8	52	7
PRT869_1_Q13509	Q13509	TBB3_HUMAN	Tubulin beta-3 chain	Representative isoform	8	149	0
PRT869_1_P06493	P06493	CDK1_HUMAN	Cyclin-dependent kinase 1	Representative isoform	7	19	7
PRT869_1_P11413	P11413	G6PD_HUMAN	Glucose-6-phosphate 1-dehydrogenase	Representative isoform	7	48	7
PRT869_1_Q9NZM1	Q9NZM1	MYOF_HUMAN	Myoferlin	Representative isoform	7	22	6
PRT869_1_P40227	P40227	TCPZ_HUMAN	T-complex protein 1 subunit zeta	Representative isoform	7	68	6
PRT869_1_Q14152	Q14152	EIF3A_HUMAN	Eukaryotic translation initiation factor 3 subunit A	Representative isoform	7	14	7
PRT869_1_Q14151	Q14151	SAFB2_HUMAN	Scaffold attachment factor B2	Representative isoform	7	20	3
PRT869_1_Q92841	Q92841	DDX17_HUMAN	Probable ATP-dependent RNA helicase DDX17	Representative isoform	7	45	6
PRT869_1_P63241	P63241	IF5A1_HUMAN	Eukaryotic translation initiation factor 5A-1	Representative isoform	7	64	2
PRT869_1_P26639	P26639	SYTC_HUMAN	Threonine--tRNA ligase 1, cytoplasmic	Representative isoform	7	41	7
PRT869_1_P26640	P26640	SYVC_HUMAN	Valine--tRNA ligase	Representative isoform	7	34	7
PRT869_1_P23396	P23396	RS3_HUMAN	40S ribosomal protein S3	Representative isoform	7	73	7
PRT869_1_Q15293	Q15293	RCN1_HUMAN	Reticulocalbin-1	Representative isoform	7	64	7
PRT869_1_P26599	P26599	PTBP1_HUMAN	Polypyrimidine tract-binding protein 1	Representative isoform	7	66	7
PRT869_1_Q16891	Q16891	MIC60_HUMAN	MICOS complex subunit MIC60	Representative isoform	7	12	7
PRT869_1_P36871	P36871	PGM1_HUMAN	Phosphoglucomutase-1	Representative isoform	7	53	7
PRT869_1_P11498	P11498	PYC_HUMAN	Pyruvate carboxylase, mitochondrial	Representative isoform	7	21	7
PRT869_1_P16152	P16152	CBR1_HUMAN	Carbonyl reductase [NADPH] 1	Representative isoform	7	52	5
PRT869_1_P32754	P32754	HPPD_HUMAN	4-hydroxyphenylpyruvate dioxygenase	Representative isoform	7	40	7
PRT869_1_Q9Y3F4	Q9Y3F4	STRAP_HUMAN	Serine-threonine kinase receptor-associated protein	Representative isoform	7	30	7
PRT869_1_Q13283	Q13283	G3BP1_HUMAN	Ras GTPase-activating protein-binding protein 1	Representative isoform	7	42	7
PRT869_1_O60664	O60664	PLIN3_HUMAN	Perilipin-3	Representative isoform	7	49	7
PRT869_1_Q15424	Q15424	SAFB1_HUMAN	Scaffold attachment factor B1	Representative isoform	7	23	3
PRT869_1_O60506	O60506	HNRPQ_HUMAN	Heterogeneous nuclear ribonucleoprotein Q	Representative isoform	7	68	6
PRT869_1_O76021	O76021	RL1D1_HUMAN	Ribosomal L1 domain-containing protein 1	Representative isoform	7	23	7
PRT869_1_P06744	P06744	G6PI_HUMAN	Glucose-6-phosphate isomerase	Representative isoform	7	53	7
PRT869_1_P34897	P34897	GLYM_HUMAN	Serine hydroxymethyltransferase, mitochondrial	Representative isoform	7	42	7
PRT869_1_Q86VP6	Q86VP6	CAND1_HUMAN	Cullin-associated NEDD8-dissociated protein 1	Representative isoform	7	26	7
PRT869_1_P00505	P00505	AATM_HUMAN	Aspartate aminotransferase, mitochondrial	Representative isoform	6	34	6
PRT869_1_Q02218	Q02218	ODO1_HUMAN	2-oxoglutarate dehydrogenase, mitochondrial	Representative isoform	6	26	4
PRT869_1_Q13838	Q13838	DX39B_HUMAN	Spliceosome RNA helicase DDX39B	Representative isoform	6	37	4
PRT869_1_P45974	P45974	UBP5_HUMAN	Ubiquitin carboxyl-terminal hydrolase 5	Representative isoform	6	18	6
PRT869_1_P11388	P11388	TOP2A_HUMAN	DNA topoisomerase 2-alpha	Representative isoform	6	15	4
PRT869_1_Q99714	Q99714	HCD2_HUMAN	3-hydroxyacyl-CoA dehydrogenase type-2	Representative isoform	6	49	6
PRT869_1_P52272	P52272	HNRPM_HUMAN	Heterogeneous nuclear ribonucleoprotein M	Representative isoform	6	38	6
PRT869_1_P42167	P42167	LAP2B_HUMAN	Lamina-associated polypeptide 2, isoforms beta/gamma	Representative isoform	6	43	1
PRT869_1_Q9P2J5	Q9P2J5	SYLC_HUMAN	Leucine--tRNA ligase, cytoplasmic	Representative isoform	6	21	6
PRT869_1_P06748	P06748	NPM_HUMAN	Nucleophosmin	Representative isoform	6	153	6
PRT869_1_P63104	P63104	1433Z_HUMAN	14-3-3 protein zeta/delta	Representative isoform	6	64	6
PRT869_1_Q9BTT0	Q9BTT0	AN32E_HUMAN	Acidic leucine-rich nuclear phosphoprotein 32 family member E	Representative isoform	6	42	6
PRT869_1_P78347	P78347	GTF2I_HUMAN	General transcription factor II-I	Representative isoform	6	16	6
PRT869_1_P20810	P20810	ICAL_HUMAN	Calpastatin	Representative isoform	6	22	6
PRT869_1_Q16576	Q16576	RBBP7_HUMAN	Histone-binding protein RBBP7	Representative isoform	6	39	5
PRT869_1_P46087	P46087	NOP2_HUMAN	Probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase	Representative isoform	6	28	6
PRT869_1_P07910	P07910	HNRPC_HUMAN	Heterogeneous nuclear ribonucleoproteins C1/C2	Representative isoform	6	81	1
PRT869_1_Q9Y265	Q9Y265	RUVB1_HUMAN	RuvB-like 1	Representative isoform	6	31	6
PRT869_1_O96008	O96008	TOM40_HUMAN	Mitochondrial import receptor subunit TOM40 homolog	Representative isoform	6	28	6
PRT869_1_P37802	P37802	TAGL2_HUMAN	Transgelin-2	Representative isoform	6	37	6
PRT869_1_Q01518	Q01518	CAP1_HUMAN	Adenylyl cyclase-associated protein 1	Representative isoform	6	34	6
PRT869_1_Q13200	Q13200	PSMD2_HUMAN	26S proteasome non-ATPase regulatory subunit 2	Representative isoform	6	16	6
PRT869_1_Q99460	Q99460	PSMD1_HUMAN	26S proteasome non-ATPase regulatory subunit 1	Representative isoform	6	17	6
PRT869_1_Q92499	Q92499	DDX1_HUMAN	ATP-dependent RNA helicase DDX1	Representative isoform	6	29	6
PRT869_1_Q16719	Q16719	KYNU_HUMAN	Kynureninase	Representative isoform	6	51	6
PRT869_1_O75694	O75694	NU155_HUMAN	Nuclear pore complex protein Nup155	Representative isoform	6	18	6
PRT869_1_P23246	P23246	SFPQ_HUMAN	Splicing factor, proline- and glutamine-rich	Representative isoform	6	52	6
PRT869_1_P80723	P80723	BASP1_HUMAN	Brain acid soluble protein 1	Representative isoform	6	67	6
PRT869_1_O95433	O95433	AHSA1_HUMAN	Activator of 90 kDa heat shock protein ATPase homolog 1	Representative isoform	6	33	6
PRT869_1_P28066	P28066	PSA5_HUMAN	Proteasome subunit alpha type-5	Representative isoform	6	22	6
PRT869_1_P32119	P32119	PRDX2_HUMAN	Peroxiredoxin-2	Representative isoform	6	68	5
PRT869_1_O15371	O15371	EIF3D_HUMAN	Eukaryotic translation initiation factor 3 subunit D	Representative isoform	6	29	6
PRT869_1_P45880	P45880	VDAC2_HUMAN	Voltage-dependent anion-selective channel protein 2	Representative isoform	6	52	6
PRT869_1_P13804	P13804	ETFA_HUMAN	Electron transfer flavoprotein subunit alpha, mitochondrial	Representative isoform	6	26	6
PRT869_1_P61204	P61204	ARF3_HUMAN	ADP-ribosylation factor 3	Representative isoform	6	48	0
PRT869_1_P31946	P31946	1433B_HUMAN	14-3-3 protein beta/alpha	Representative isoform	6	69	6
PRT869_1_P49915	P49915	GUAA_HUMAN	GMP synthase [glutamine-hydrolyzing]	Representative isoform	6	24	6
PRT869_1_P09960	P09960	LKHA4_HUMAN	Leukotriene A-4 hydrolase	Representative isoform	5	24	5
PRT869_1_P54819	P54819	KAD2_HUMAN	Adenylate kinase 2, mitochondrial	Representative isoform	5	21	5
PRT869_1_Q9UQ35	Q9UQ35	SRRM2_HUMAN	Serine/arginine repetitive matrix protein 2	Representative isoform	5	21	5
PRT869_1_P07951	P07951	TPM2_HUMAN	Tropomyosin beta chain	Representative isoform	5	36	0
PRT869_1_P47897	P47897	SYQ_HUMAN	Glutamine--tRNA ligase	Representative isoform	5	18	5
PRT869_1_O43852	O43852	CALU_HUMAN	Calumenin	Representative isoform	5	42	5
PRT869_1_P33993	P33993	MCM7_HUMAN	DNA replication licensing factor MCM7	Representative isoform	5	24	5
PRT869_1_P51858	P51858	HDGF_HUMAN	Hepatoma-derived growth factor	Representative isoform	5	20	5
PRT869_1_Q8TEM1	Q8TEM1	PO210_HUMAN	Nuclear pore membrane glycoprotein 210	Representative isoform	5	15	5
PRT869_1_Q07955	Q07955	SRSF1_HUMAN	Serine/arginine-rich splicing factor 1	Representative isoform	5	40	5
PRT869_1_P67936	P67936	TPM4_HUMAN	Tropomyosin alpha-4 chain	Representative isoform	5	40	2
PRT869_1_Q9P2E9	Q9P2E9	RRBP1_HUMAN	Ribosome-binding protein 1	Representative isoform	5	17	5
PRT869_1_P13929	P13929	ENOB_HUMAN	Beta-enolase	Representative isoform	5	132	1
PRT869_1_Q01105	Q01105	SET_HUMAN	Protein SET	Representative isoform	5	62	2
PRT869_1_P23141	P23141	EST1_HUMAN	Liver carboxylesterase 1	Representative isoform	5	17	3
PRT869_1_P49748	P49748	ACADV_HUMAN	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial	Representative isoform	5	19	5
PRT869_1_Q27J81	Q27J81	INF2_HUMAN	Inverted formin-2	Representative isoform	5	18	5
PRT869_1_P55209	P55209	NP1L1_HUMAN	Nucleosome assembly protein 1-like 1	Representative isoform	5	29	5
PRT869_1_P11310	P11310	ACADM_HUMAN	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	Representative isoform	5	13	5
PRT869_1_P47756	P47756	CAPZB_HUMAN	F-actin-capping protein subunit beta	Representative isoform	5	49	5
PRT869_1_Q15459	Q15459	SF3A1_HUMAN	Splicing factor 3A subunit 1	Representative isoform	5	18	5
PRT869_1_P38606	P38606	VATA_HUMAN	V-type proton ATPase catalytic subunit A	Representative isoform	5	12	5
PRT869_1_Q96AE4	Q96AE4	FUBP1_HUMAN	Far upstream element-binding protein 1	Representative isoform	5	49	5
PRT869_1_Q14444	Q14444	CAPR1_HUMAN	Caprin-1	Representative isoform	5	25	5
PRT869_1_P00367	P00367	DHE3_HUMAN	Glutamate dehydrogenase 1, mitochondrial	Representative isoform	5	23	2
PRT869_1_P52895	P52895	AK1C2_HUMAN	Aldo-keto reductase family 1 member C2	Representative isoform	5	16	2
PRT869_1_P31948	P31948	STIP1_HUMAN	Stress-induced-phosphoprotein 1	Representative isoform	5	38	5
PRT869_1_Q9UHX1	Q9UHX1	PUF60_HUMAN	Poly(U)-binding-splicing factor PUF60	Representative isoform	5	19	5
PRT869_1_P52565	P52565	GDIR1_HUMAN	Rho GDP-dissociation inhibitor 1	Representative isoform	5	36	5
PRT869_1_P17844	P17844	DDX5_HUMAN	Probable ATP-dependent RNA helicase DDX5	Representative isoform	5	29	4
PRT869_1_Q15366	Q15366	PCBP2_HUMAN	Poly(rC)-binding protein 2	Representative isoform	5	26	3
PRT869_1_O95816	O95816	BAG2_HUMAN	BAG family molecular chaperone regulator 2	Representative isoform	5	32	5
PRT869_1_P38117	P38117	ETFB_HUMAN	Electron transfer flavoprotein subunit beta	Representative isoform	5	36	5
PRT869_1_O14818	O14818	PSA7_HUMAN	Proteasome subunit alpha type-7	Representative isoform	5	27	3
PRT869_1_P23588	P23588	IF4B_HUMAN	Eukaryotic translation initiation factor 4B	Representative isoform	5	36	5
PRT869_1_Q06323	Q06323	PSME1_HUMAN	Proteasome activator complex subunit 1	Representative isoform	5	34	5
PRT869_1_P63208	P63208	SKP1_HUMAN	S-phase kinase-associated protein 1	Representative isoform	5	27	5
PRT869_1_Q9H078	Q9H078	CLPB_HUMAN	Caseinolytic peptidase B protein homolog	Representative isoform	5	7	5
PRT869_1_P61019	P61019	RAB2A_HUMAN	Ras-related protein Rab-2A	Representative isoform	5	11	1
PRT869_1_P31947	P31947	1433S_HUMAN	14-3-3 protein sigma	Representative isoform	5	32	5
PRT869_1_Q9Y277	Q9Y277	VDAC3_HUMAN	Voltage-dependent anion-selective channel protein 3	Representative isoform	5	22	5
PRT869_1_O60488	O60488	ACSL4_HUMAN	Long-chain-fatty-acid--CoA ligase 4	Representative isoform	5	14	4
PRT869_1_P56537	P56537	IF6_HUMAN	Eukaryotic translation initiation factor 6	Representative isoform	5	19	5
PRT869_1_P36873	P36873	PP1G_HUMAN	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit	Representative isoform	5	40	0
PRT869_1_P55884	P55884	EIF3B_HUMAN	Eukaryotic translation initiation factor 3 subunit B	Representative isoform	5	29	5
PRT869_1_Q13310	Q13310	PABP4_HUMAN	Polyadenylate-binding protein 4	Representative isoform	5	34	1
PRT869_1_P15531	P15531	NDKA_HUMAN	Nucleoside diphosphate kinase A	Representative isoform	4	45	2
PRT869_1_O75822	O75822	EIF3J_HUMAN	Eukaryotic translation initiation factor 3 subunit J	Representative isoform	4	15	4
PRT869_1_P14866	P14866	HNRPL_HUMAN	Heterogeneous nuclear ribonucleoprotein L	Representative isoform	4	20	4
PRT869_1_P60981	P60981	DEST_HUMAN	Destrin	Representative isoform	4	23	4
PRT869_1_O43242	O43242	PSMD3_HUMAN	26S proteasome non-ATPase regulatory subunit 3	Representative isoform	4	13	4
PRT869_1_Q7Z2W4	Q7Z2W4	ZCCHV_HUMAN	Zinc finger CCCH-type antiviral protein 1	Representative isoform	4	11	4
PRT869_1_Q9Y617	Q9Y617	SERC_HUMAN	Phosphoserine aminotransferase	Representative isoform	4	12	4
PRT869_1_Q15393	Q15393	SF3B3_HUMAN	Splicing factor 3B subunit 3	Representative isoform	4	18	4
PRT869_1_P55084	P55084	ECHB_HUMAN	Trifunctional enzyme subunit beta, mitochondrial	Representative isoform	4	12	4
PRT869_1_P27105	P27105	STOM_HUMAN	Erythrocyte band 7 integral membrane protein	Representative isoform	4	12	4
PRT869_1_P55786	P55786	PSA_HUMAN	Puromycin-sensitive aminopeptidase	Representative isoform	4	14	1
PRT869_1_P39656	P39656	OST48_HUMAN	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	Representative isoform	4	16	4
PRT869_1_Q15008	Q15008	PSMD6_HUMAN	26S proteasome non-ATPase regulatory subunit 6	Representative isoform	4	19	4
PRT869_1_P39748	P39748	FEN1_HUMAN	Flap endonuclease 1	Representative isoform	4	37	4
PRT869_1_Q15233	Q15233	NONO_HUMAN	Non-POU domain-containing octamer-binding protein	Representative isoform	4	22	4
PRT869_1_P35606	P35606	COPB2_HUMAN	Coatomer subunit beta'	Representative isoform	4	10	4
PRT869_1_P51114	P51114	FXR1_HUMAN	Fragile X mental retardation syndrome-related protein 1	Representative isoform	4	20	4
PRT869_1_Q9BUJ2	Q9BUJ2	HNRL1_HUMAN	Heterogeneous nuclear ribonucleoprotein U-like protein 1	Representative isoform	4	11	4
PRT869_1_P50995	P50995	ANX11_HUMAN	Annexin A11	Representative isoform	4	16	4
PRT869_1_P36776	P36776	LONM_HUMAN	Lon protease homolog, mitochondrial	Representative isoform	4	19	4
PRT869_1_Q9H0A0	Q9H0A0	NAT10_HUMAN	RNA cytidine acetyltransferase	Representative isoform	4	8	4
PRT869_1_P35241	P35241	RADI_HUMAN	Radixin	Representative isoform	4	43	3
PRT869_1_P62633	P62633	CNBP_HUMAN	Cellular nucleic acid-binding protein	Representative isoform	4	23	4
